bin_start_year,bin_end_year,longitude,latitude,E_mean,E_sd,settlement_field,exchange_field,connectivity_field,production_field,is_land,dist_coast_km,in_support
-200,-175,13.5,44.75,1.0436,0.2433,0.9697,2.2038,0.6265,-0.0357,False,103.4,False
-200,-175,13.75,44.75,0.9874,0.2685,0.9324,2.0333,0.5545,-0.0915,False,114.7,False
-200,-175,14.0,44.75,0.9021,0.3013,0.8677,1.7932,0.4537,-0.1509,False,127.8,False
-200,-175,14.25,44.75,0.7896,0.3405,0.7766,1.4884,0.3262,-0.213,False,137.8,False
-200,-175,14.5,44.75,0.6536,0.3848,0.6621,1.1285,0.1764,-0.2765,False,148.0,False
-200,-175,14.75,44.75,0.4993,0.433,0.5285,0.7274,0.0103,-0.3395,False,160.2,False
-200,-175,15.0,44.75,0.3336,0.4841,0.3813,0.3022,-0.1647,-0.4001,False,173.8,False
-200,-175,15.25,44.75,0.1639,0.5374,0.227,-0.1281,-0.3404,-0.4561,False,188.1,False
-200,-175,15.5,44.75,-0.0022,0.5917,0.0722,-0.5438,-0.5087,-0.5053,False,203.1,False
-200,-175,15.75,44.75,-0.1571,0.645,-0.0765,-0.9263,-0.6614,-0.546,False,219.1,False
-200,-175,16.0,44.75,-0.2944,0.6951,-0.2131,-1.2593,-0.7919,-0.5764,False,235.7,False
-200,-175,16.25,44.75,-0.4087,0.7394,-0.3325,-1.5296,-0.8945,-0.5955,False,252.9,False
-200,-175,16.5,44.75,-0.4966,0.7754,-0.4309,-1.7286,-0.9659,-0.6028,False,270.6,False
-200,-175,16.75,44.75,-0.556,0.802,-0.506,-1.8521,-1.0044,-0.5982,False,288.7,False
-200,-175,17.0,44.75,-0.5871,0.8187,-0.5567,-1.9008,-1.0104,-0.5823,False,307.0,False
-200,-175,17.25,44.75,-0.5917,0.8267,-0.5837,-1.88,-0.9864,-0.5563,False,324.7,False
-200,-175,17.5,44.75,-0.573,0.828,-0.5887,-1.7988,-0.9365,-0.5217,False,331.5,False
-200,-175,17.75,44.75,-0.5356,0.8247,-0.5746,-1.6693,-0.8659,-0.4804,False,339.3,False
-200,-175,18.0,44.75,-0.4846,0.8181,-0.545,-1.5055,-0.7808,-0.4345,False,348.1,False
-200,-175,18.25,44.75,-0.4256,0.8075,-0.5039,-1.3221,-0.6874,-0.386,False,357.8,False
-200,-175,18.5,44.75,-0.3641,0.7903,-0.4553,-1.1333,-0.5921,-0.3369,False,368.4,False
-200,-175,18.75,44.75,-0.3049,0.7621,-0.4032,-0.952,-0.5002,-0.289,False,379.6,False
-200,-175,19.0,44.75,-0.2519,0.718,-0.3507,-0.7882,-0.4162,-0.2435,False,391.5,False
-200,-175,6.5,45.0,-0.8079,0.3841,-0.6307,-1.9196,-1.0395,-0.0241,False,173.7,False
-200,-175,6.75,45.0,-0.8144,0.3918,-0.6392,-1.9128,-1.0699,0.0062,False,157.0,False
-200,-175,7.0,45.0,-0.7827,0.3831,-0.6197,-1.8102,-1.0568,0.045,False,141.2,False
-200,-175,7.25,45.0,-0.7171,0.3625,-0.5754,-1.623,-1.0046,0.0906,False,126.2,False
-200,-175,7.5,45.0,-0.6238,0.3358,-0.5113,-1.3678,-0.9201,0.1407,False,110.9,False
-200,-175,7.75,45.0,-0.5104,0.3089,-0.4331,-1.0644,-0.8117,0.1928,True,96.8,True
-200,-175,8.0,45.0,-0.3851,0.2864,-0.347,-0.7342,-0.6883,0.244,True,85.1,True
-200,-175,8.25,45.0,-0.2557,0.2702,-0.2592,-0.3979,-0.5588,0.2916,True,74.8,True
-200,-175,8.5,45.0,-0.1294,0.2597,-0.1745,-0.0738,-0.431,0.3334,True,66.3,True
-200,-175,8.75,45.0,-0.0116,0.2523,-0.097,0.2237,-0.311,0.3674,True,63.3,True
-200,-175,9.0,45.0,0.0942,0.2459,-0.029,0.4855,-0.2031,0.3926,True,65.1,True
-200,-175,9.25,45.0,0.1862,0.2395,0.0289,0.7072,-0.1092,0.4083,True,70.3,True
-200,-175,9.5,45.0,0.2649,0.2336,0.0773,0.89,-0.0292,0.4147,True,75.3,True
-200,-175,9.75,45.0,0.3321,0.229,0.1183,1.0388,0.0386,0.4125,True,83.3,True
-200,-175,10.0,45.0,0.3909,0.2263,0.1548,1.162,0.0974,0.4028,True,93.5,True
-200,-175,10.25,45.0,0.445,0.225,0.19,1.2693,0.1511,0.387,True,103.7,True
-200,-175,10.5,45.0,0.4979,0.2239,0.227,1.3702,0.2032,0.3666,True,110.5,True
-200,-175,10.75,45.0,0.5527,0.2218,0.2683,1.473,0.257,0.3428,True,116.9,True
-200,-175,11.0,45.0,0.6111,0.2181,0.3155,1.5831,0.3144,0.3168,True,96.8,True
-200,-175,11.25,45.0,0.6738,0.2135,0.3689,1.7023,0.376,0.2894,True,76.9,True
-200,-175,11.5,45.0,0.7396,0.209,0.4275,1.8286,0.4405,0.2609,True,57.3,True
-200,-175,11.75,45.0,0.8062,0.206,0.489,1.9563,0.5055,0.2313,True,37.6,True
-200,-175,12.0,45.0,0.8697,0.2052,0.5501,2.0765,0.5669,0.2001,True,17.5,True
-200,-175,12.25,45.0,0.9258,0.2064,0.6067,2.1784,0.6201,0.1669,False,3.8,True
-200,-175,12.5,45.0,0.9696,0.2092,0.6545,2.2501,0.6599,0.1309,False,22.0,True
-200,-175,12.75,45.0,0.9966,0.2134,0.6893,2.2804,0.6816,0.0915,False,41.8,True
-200,-175,13.0,45.0,1.0027,0.2199,0.7073,2.2599,0.6813,0.0482,False,61.2,True
-200,-175,13.25,45.0,0.9854,0.2308,0.7058,2.1822,0.6561,0.0009,False,72.8,True
-200,-175,13.5,45.0,0.9434,0.2485,0.6834,2.0444,0.6051,-0.0502,False,84.1,False
-200,-175,13.75,45.0,0.8769,0.2743,0.6396,1.8479,0.5287,-0.1044,False,98.5,False
-200,-175,14.0,45.0,0.788,0.308,0.5758,1.5979,0.4294,-0.1608,False,114.8,False
-200,-175,14.25,45.0,0.6801,0.3484,0.4942,1.3035,0.3111,-0.218,False,132.2,False
-200,-175,14.5,45.0,0.5576,0.3939,0.3984,0.9764,0.1788,-0.2744,False,150.5,False
-200,-175,14.75,45.0,0.4258,0.4431,0.2923,0.6303,0.0385,-0.3283,False,169.2,False
-200,-175,15.0,45.0,0.2903,0.495,0.1804,0.2795,-0.1037,-0.378,False,188.3,False
-200,-175,15.25,45.0,0.1565,0.5487,0.0673,-0.0622,-0.2419,-0.422,False,207.7,False
-200,-175,15.5,45.0,0.0294,0.603,-0.0429,-0.3824,-0.3706,-0.459,False,222.2,False
-200,-175,15.75,45.0,-0.087,0.6563,-0.1465,-0.6709,-0.4856,-0.488,False,236.8,False
-200,-175,16.0,45.0,-0.1897,0.7061,-0.2407,-0.9202,-0.5836,-0.5085,False,252.3,False
-200,-175,16.25,45.0,-0.2767,0.7501,-0.3233,-1.126,-0.6628,-0.5203,False,268.5,False
-200,-175,16.5,45.0,-0.3474,0.7859,-0.3931,-1.2866,-0.7224,-0.5236,False,285.2,False
-200,-175,16.75,45.0,-0.4017,0.812,-0.4495,-1.403,-0.7628,-0.5191,False,302.4,False
-200,-175,17.0,45.0,-0.4407,0.8281,-0.4927,-1.4781,-0.7852,-0.5075,False,320.0,False
-200,-175,17.25,45.0,-0.4658,0.8355,-0.5231,-1.5161,-0.7916,-0.4898,False,337.9,False
-200,-175,17.5,45.0,-0.4787,0.836,-0.5416,-1.5221,-0.7839,-0.467,False,356.1,False
-200,-175,17.75,45.0,-0.4812,0.8319,-0.549,-1.501,-0.7645,-0.44,False,364.8,False
-200,-175,18.0,45.0,-0.4749,0.8245,-0.5462,-1.4575,-0.7352,-0.41,False,372.9,False
-200,-175,18.25,45.0,-0.4614,0.8133,-0.534,-1.3956,-0.698,-0.3775,False,382.0,False
-200,-175,18.5,45.0,-0.4416,0.7956,-0.5131,-1.3185,-0.654,-0.3434,False,392.0,False
-200,-175,18.75,45.0,-0.4165,0.767,-0.4842,-1.2286,-0.6045,-0.308,False,402.7,False
-200,-175,19.0,45.0,-0.3867,0.7226,-0.4478,-1.1275,-0.5501,-0.2718,False,414.0,False
-200,-175,6.5,45.25,-0.8017,0.3963,-0.6056,-1.9137,-1.0419,-0.0529,False,190.3,False
-200,-175,6.75,45.25,-0.8075,0.405,-0.612,-1.906,-1.0736,-0.0272,False,175.0,False
-200,-175,7.0,45.25,-0.7768,0.397,-0.5925,-1.8063,-1.0637,0.0069,False,159.7,True
-200,-175,7.25,45.25,-0.7146,0.377,-0.5511,-1.6277,-1.0174,0.0475,False,144.9,False
-200,-175,7.5,45.25,-0.6277,0.3509,-0.4934,-1.3886,-0.9424,0.0922,False,131.1,False
-200,-175,7.75,45.25,-0.5244,0.3246,-0.4257,-1.1102,-0.8473,0.1381,False,119.3,False
-200,-175,8.0,45.25,-0.413,0.3026,-0.3544,-0.8143,-0.7412,0.1825,True,108.9,True
-200,-175,8.25,45.25,-0.3011,0.2868,-0.2853,-0.5209,-0.6326,0.2229,True,99.5,True
-200,-175,8.5,45.25,-0.1951,0.2764,-0.2229,-0.2464,-0.5283,0.2572,True,93.0,True
-200,-175,8.75,45.25,-0.0993,0.2689,-0.1702,-0.0023,-0.4332,0.2838,True,90.9,True
-200,-175,9.0,45.25,-0.0158,0.2622,-0.1283,0.2057,-0.3499,0.3021,True,92.5,True
-200,-175,9.25,45.25,0.0552,0.2555,-0.0967,0.3779,-0.2783,0.3121,True,96.4,True
-200,-175,9.5,45.25,0.116,0.2492,-0.0731,0.5192,-0.2165,0.3142,True,102.0,True
-200,-175,9.75,45.25,0.1697,0.2441,-0.0541,0.6386,-0.161,0.3098,True,108.3,True
-200,-175,10.0,45.25,0.2205,0.2408,-0.0361,0.7469,-0.1075,0.3002,True,117.3,True
-200,-175,10.25,45.25,0.2727,0.2388,-0.015,0.8553,-0.0514,0.2869,True,127.9,True
-200,-175,10.5,45.25,0.3298,0.2367,0.0124,0.9732,0.0108,0.2714,True,135.3,True
-200,-175,10.75,45.25,0.3941,0.2335,0.0482,1.1068,0.0815,0.2547,True,114.8,True
-200,-175,11.0,45.25,0.4662,0.2285,0.0933,1.2584,0.1613,0.2374,True,94.4,True
-200,-175,11.25,45.25,0.5449,0.2223,0.1467,1.4251,0.2486,0.2199,True,74.0,True
-200,-175,11.5,45.25,0.6271,0.2164,0.2062,1.5998,0.34,0.2017,True,53.7,True
-200,-175,11.75,45.25,0.7085,0.212,0.2681,1.7715,0.4307,0.1821,True,33.2,True
-200,-175,12.0,45.25,0.7836,0.2101,0.328,1.9268,0.5145,0.1602,True,12.9,True
-200,-175,12.25,45.25,0.8465,0.2104,0.381,2.0512,0.585,0.1348,False,1.5,True
-200,-175,12.5,45.25,0.8919,0.2123,0.4223,2.1312,0.6364,0.105,False,15.7,True
-200,-175,12.75,45.25,0.9151,0.2155,0.4479,2.1557,0.6636,0.0702,False,32.0,True
-200,-175,13.0,45.25,0.9132,0.221,0.4551,2.1173,0.6634,0.0299,False,39.0,True
-200,-175,13.25,45.25,0.8849,0.231,0.4423,2.0135,0.6344,-0.0155,False,49.8,True
-200,-175,13.5,45.25,0.8311,0.2479,0.4098,1.8467,0.5777,-0.0653,False,65.3,True
-200,-175,13.75,45.25,0.7544,0.2734,0.3592,1.6244,0.4962,-0.1183,False,83.0,False
-200,-175,14.0,45.25,0.6592,0.3074,0.2935,1.358,0.3947,-0.1727,False,101.8,False
-200,-175,14.25,45.25,0.5508,0.3485,0.2167,1.0616,0.2793,-0.2267,False,121.1,False
-200,-175,14.5,45.25,0.4354,0.3948,0.1333,0.7509,0.1565,-0.2782,False,140.8,False
-200,-175,14.75,45.25,0.3187,0.4448,0.0477,0.4414,0.033,-0.3254,False,160.7,False
-200,-175,15.0,45.25,0.2062,0.4972,-0.036,0.1467,-0.0853,-0.3667,False,180.7,False
-200,-175,15.25,45.25,0.102,0.5512,-0.1143,-0.1224,-0.1938,-0.4008,False,200.8,False
-200,-175,15.5,45.25,0.0089,0.6055,-0.1852,-0.3589,-0.2893,-0.4271,False,221.0,False
-200,-175,15.75,45.25,-0.0717,0.6585,-0.2473,-0.5596,-0.3704,-0.4455,False,241.3,False
-200,-175,16.0,45.25,-0.1401,0.708,-0.3006,-0.7253,-0.4372,-0.4563,False,261.6,False
-200,-175,16.25,45.25,-0.1975,0.7516,-0.346,-0.8598,-0.4911,-0.4602,False,281.9,False
-200,-175,16.5,45.25,-0.2462,0.7871,-0.3847,-0.9692,-0.5345,-0.4585,False,301.6,False
-200,-175,16.75,45.25,-0.2885,0.8129,-0.4184,-1.0601,-0.5699,-0.4521,False,317.9,False
-200,-175,17.0,45.25,-0.3268,0.8288,-0.4485,-1.1389,-0.6,-0.4423,False,334.7,False
-200,-175,17.25,45.25,-0.3628,0.8359,-0.4759,-1.2105,-0.6267,-0.4301,False,351.8,False
-200,-175,17.5,45.25,-0.3973,0.8362,-0.5009,-1.2774,-0.6507,-0.4162,False,369.3,False
-200,-175,17.75,45.25,-0.43,0.8319,-0.523,-1.3391,-0.672,-0.4008,False,387.1,False
-200,-175,18.0,45.25,-0.4596,0.8242,-0.5407,-1.3925,-0.689,-0.3839,False,398.2,False
-200,-175,18.25,45.25,-0.4838,0.8128,-0.552,-1.4323,-0.6993,-0.3653,False,406.7,False
-200,-175,18.5,45.25,-0.4999,0.7949,-0.5547,-1.4516,-0.7001,-0.3443,False,416.1,False
-200,-175,18.75,45.25,-0.505,0.7663,-0.5463,-1.4429,-0.6883,-0.3204,False,426.2,False
-200,-175,19.0,45.25,-0.4965,0.7219,-0.5248,-1.3997,-0.661,-0.2928,False,437.1,False
-200,-175,6.5,45.5,-0.7833,0.4108,-0.5753,-1.8769,-1.0274,-0.0751,False,208.8,False
-200,-175,6.75,45.5,-0.7817,0.4213,-0.5746,-1.8511,-1.0525,-0.0514,False,193.5,False
-200,-175,7.0,45.5,-0.7444,0.4149,-0.5493,-1.735,-1.037,-0.0192,False,179.0,False
-200,-175,7.25,45.5,-0.678,0.3966,-0.5047,-1.5457,-0.9879,0.019,False,165.5,False
-200,-175,7.5,45.5,-0.5909,0.3722,-0.4478,-1.3056,-0.9142,0.0605,False,153.7,False
-200,-175,7.75,45.5,-0.4926,0.3476,-0.386,-1.0393,-0.8263,0.1022,False,143.1,True
-200,-175,8.0,45.5,-0.3924,0.327,-0.3265,-0.771,-0.734,0.141,False,133.3,True
-200,-175,8.25,45.5,-0.2984,0.3122,-0.2754,-0.5219,-0.6462,0.1742,True,125.2,True
-200,-175,8.5,45.5,-0.2167,0.3022,-0.2371,-0.3077,-0.5694,0.1999,True,120.2,True
-200,-175,8.75,45.5,-0.1504,0.2948,-0.2138,-0.137,-0.5071,0.2171,True,118.6,True
-200,-175,9.0,45.5,-0.1003,0.2879,-0.2051,-0.0114,-0.4599,0.2253,True,119.9,True
-200,-175,9.25,45.5,-0.064,0.2808,-0.2089,0.0748,-0.4255,0.2254,True,123.1,True
-200,-175,9.5,45.5,-0.0372,0.274,-0.2207,0.1329,-0.3991,0.2186,True,128.9,True
-200,-175,9.75,45.5,-0.0141,0.2684,-0.2354,0.1782,-0.3744,0.2068,True,134.2,True
-200,-175,10.0,45.5,0.0118,0.2643,-0.2471,0.2273,-0.3446,0.192,True,141.9,True
-200,-175,10.25,45.5,0.0464,0.2612,-0.2504,0.2957,-0.3034,0.1765,True,151.4,True
-200,-175,10.5,45.5,0.0944,0.2578,-0.2411,0.3955,-0.2458,0.1617,True,135.7,True
-200,-175,10.75,45.5,0.1581,0.253,-0.2166,0.5335,-0.1695,0.1488,True,115.3,True
-200,-175,11.0,45.5,0.2377,0.2462,-0.1765,0.7102,-0.0744,0.1383,True,94.9,True
-200,-175,11.25,45.5,0.3305,0.238,-0.1225,0.9193,0.0361,0.1298,True,74.6,True
-200,-175,11.5,45.5,0.4316,0.2298,-0.0584,1.1482,0.1566,0.1224,True,54.5,True
-200,-175,11.75,45.5,0.5341,0.2231,0.0107,1.38,0.2792,0.1145,True,34.9,True
-200,-175,12.0,45.5,0.6302,0.2189,0.0784,1.5947,0.395,0.1044,True,17.4,True
-200,-175,12.25,45.5,0.7118,0.2171,0.1382,1.7718,0.4951,0.0902,True,4.2,True
-200,-175,12.5,45.5,0.7716,0.2171,0.1842,1.8933,0.5712,0.0703,True,0.3,True
-200,-175,12.75,45.5,0.804,0.2185,0.2116,1.9449,0.617,0.0435,False,5.1,True
-200,-175,13.0,45.5,0.8056,0.2223,0.2175,1.9185,0.6286,0.0095,False,15.8,True
-200,-175,13.25,45.5,0.7757,0.2306,0.201,1.8129,0.6052,-0.0315,False,34.5,True
-200,-175,13.5,45.5,0.7165,0.2463,0.1633,1.6338,0.5488,-0.0785,False,54.6,True
-200,-175,13.75,45.5,0.6324,0.2712,0.1076,1.3934,0.4643,-0.1296,False,74.9,True
-200,-175,14.0,45.5,0.5301,0.3053,0.0387,1.1086,0.3589,-0.1825,False,95.2,False
-200,-175,14.25,45.5,0.4171,0.3468,-0.0376,0.7998,0.2408,-0.2349,False,115.7,True
-200,-175,14.5,45.5,0.3015,0.3937,-0.1155,0.4875,0.119,-0.2839,False,136.1,False
-200,-175,14.75,45.5,0.1906,0.444,-0.1894,0.1912,0.0014,-0.3274,False,156.6,False
-200,-175,15.0,45.5,0.0906,0.4965,-0.2547,-0.0737,-0.1051,-0.3636,False,177.1,False
-200,-175,15.25,45.5,0.0055,0.55,-0.3083,-0.2965,-0.1959,-0.3912,False,197.6,False
-200,-175,15.5,45.5,-0.0629,0.6036,-0.3491,-0.4728,-0.2689,-0.4098,False,218.1,False
-200,-175,15.75,45.5,-0.115,0.6556,-0.3774,-0.6038,-0.3245,-0.4199,False,238.6,False
-200,-175,16.0,45.5,-0.1535,0.7041,-0.3953,-0.6965,-0.3651,-0.4225,False,259.1,False
-200,-175,16.25,45.5,-0.1822,0.7468,-0.406,-0.7614,-0.395,-0.419,False,279.6,False
-200,-175,16.5,45.5,-0.206,0.7815,-0.4132,-0.8113,-0.419,-0.4113,False,300.1,False
-200,-175,16.75,45.5,-0.2297,0.8068,-0.4207,-0.8589,-0.4424,-0.4013,False,320.6,False
-200,-175,17.0,45.5,-0.2573,0.8225,-0.4313,-0.9149,-0.4691,-0.3904,False,341.1,False
-200,-175,17.25,45.5,-0.2915,0.8295,-0.4471,-0.9864,-0.5019,-0.3799,False,361.6,False
-200,-175,17.5,45.5,-0.3329,0.8297,-0.4684,-1.0757,-0.5415,-0.3705,False,382.2,False
-200,-175,17.75,45.5,-0.3803,0.8253,-0.494,-1.1798,-0.5862,-0.362,False,401.3,False
-200,-175,18.0,45.5,-0.4304,0.8176,-0.5212,-1.2905,-0.6324,-0.3538,False,418.7,False
-200,-175,18.25,45.5,-0.4786,0.8061,-0.546,-1.396,-0.675,-0.3449,False,431.7,False
-200,-175,18.5,45.5,-0.5191,0.7882,-0.5639,-1.4818,-0.7076,-0.3337,False,440.6,False
-200,-175,18.75,45.5,-0.5461,0.7596,-0.57,-1.5331,-0.724,-0.3186,False,450.2,False
-200,-175,19.0,45.5,-0.5544,0.7154,-0.5603,-1.5364,-0.7186,-0.2984,False,460.5,False
-200,-175,6.5,45.75,-0.7494,0.4321,-0.5375,-1.8009,-0.9921,-0.0897,False,227.5,False
-200,-175,6.75,45.75,-0.7344,0.4454,-0.5251,-1.7417,-1.0034,-0.0658,False,213.2,False
-200,-175,7.0,45.75,-0.684,0.4416,-0.4888,-1.5925,-0.9744,-0.0332,False,200.0,True
-200,-175,7.25,45.75,-0.6068,0.426,-0.4357,-1.3758,-0.9145,0.005,False,188.0,True
-200,-175,7.5,45.75,-0.5135,0.4044,-0.3745,-1.1196,-0.8351,0.0455,False,177.3,False
-200,-175,7.75,45.75,-0.4156,0.3825,-0.3143,-0.8539,-0.7486,0.0846,False,167.3,False
-200,-175,8.0,45.75,-0.3241,0.3643,-0.2635,-0.6069,-0.6667,0.1188,False,158.4,False
-200,-175,8.25,45.75,-0.2479,0.3511,-0.2292,-0.4021,-0.599,0.1452,False,151.7,False
-200,-175,8.5,45.75,-0.1931,0.3419,-0.2158,-0.2555,-0.552,0.1618,False,147.5,False
-200,-175,8.75,45.75,-0.1622,0.3346,-0.2247,-0.1737,-0.5283,0.1679,False,146.2,True
-200,-175,9.0,45.75,-0.1541,0.3273,-0.2544,-0.1538,-0.5266,0.1636,False,147.3,True
-200,-175,9.25,45.75,-0.1642,0.3196,-0.3006,-0.1837,-0.5417,0.1504,False,150.2,False
-200,-175,9.5,45.75,-0.1849,0.312,-0.3565,-0.2443,-0.5655,0.1305,True,155.2,True
-200,-175,9.75,45.75,-0.2071,0.3054,-0.4142,-0.3121,-0.588,0.1069,True,160.6,True
-200,-175,10.0,45.75,-0.2214,0.3002,-0.4653,-0.3624,-0.5989,0.0824,True,167.2,True
-200,-175,10.25,45.75,-0.2191,0.2958,-0.5022,-0.3724,-0.5888,0.0601,True,160.8,True
-200,-175,10.5,45.75,-0.1934,0.2909,-0.5189,-0.325,-0.5507,0.042,True,141.0,True
-200,-175,10.75,45.75,-0.1407,0.2843,-0.5116,-0.2103,-0.4809,0.0296,True,121.5,True
-200,-175,11.0,45.75,-0.0609,0.2752,-0.4799,-0.0278,-0.3794,0.0234,True,102.3,True
-200,-175,11.25,45.75,0.0426,0.2644,-0.4258,0.2141,-0.2503,0.0228,True,83.9,True
-200,-175,11.5,45.75,0.163,0.2532,-0.3545,0.4981,-0.1014,0.026,True,66.6,True
-200,-175,11.75,45.75,0.2911,0.2434,-0.2729,0.8007,0.0567,0.0309,True,51.7,True
-200,-175,12.0,45.75,0.4159,0.236,-0.1896,1.0943,0.2118,0.0346,True,38.5,True
-200,-175,12.25,45.75,0.5265,0.2313,-0.1132,1.3509,0.3514,0.0343,True,27.0,True
-200,-175,12.5,45.75,0.6129,0.2287,-0.0516,1.545,0.4642,0.0276,True,20.0,True
-200,-175,12.75,45.75,0.6673,0.2278,-0.0114,1.6568,0.5413,0.0125,False,19.2,True
-200,-175,13.0,45.75,0.6847,0.2297,0.0036,1.6743,0.5768,-0.012,False,22.2,True
-200,-175,13.25,45.75,0.6639,0.2365,-0.0079,1.5946,0.5693,-0.0457,False,37.9,True
-200,-175,13.5,45.75,0.6074,0.2513,-0.0445,1.4243,0.5209,-0.0876,False,56.7,True
-200,-175,13.75,45.75,0.5208,0.2759,-0.1018,1.1785,0.4377,-0.1357,False,76.5,True
-200,-175,14.0,45.75,0.4124,0.31,-0.1738,0.8788,0.3286,-0.1872,False,96.5,False
-200,-175,14.25,45.75,0.2921,0.3519,-0.2529,0.551,0.2043,-0.2389,False,116.7,False
-200,-175,14.5,45.75,0.1702,0.3988,-0.3316,0.2218,0.0759,-0.2876,False,137.0,False
-200,-175,14.75,45.75,0.0561,0.4487,-0.4025,-0.0842,-0.0461,-0.3303,False,157.4,False
-200,-175,15.0,45.75,-0.0424,0.5002,-0.46,-0.3471,-0.1532,-0.3649,False,177.8,False
-200,-175,15.25,45.75,-0.1204,0.552,-0.5004,-0.5538,-0.2395,-0.3897,False,198.2,False
-200,-175,15.5,45.75,-0.1757,0.6035,-0.5223,-0.6989,-0.3027,-0.4043,False,218.6,False
-200,-175,15.75,45.75,-0.2093,0.6533,-0.527,-0.7854,-0.3435,-0.4093,False,239.1,False
-200,-175,16.0,45.75,-0.225,0.6996,-0.5175,-0.8229,-0.3656,-0.4059,False,259.6,False
-200,-175,16.25,45.75,-0.2287,0.7404,-0.4987,-0.8268,-0.3749,-0.3962,False,280.0,False
-200,-175,16.5,45.75,-0.2271,0.7737,-0.4762,-0.8149,-0.3786,-0.3825,False,300.5,False
-200,-175,16.75,45.75,-0.2271,0.798,-0.4555,-0.8054,-0.3836,-0.3672,False,321.0,False
-200,-175,17.0,45.75,-0.2347,0.8131,-0.4413,-0.8138,-0.3962,-0.3525,False,341.5,False
-200,-175,17.25,45.75,-0.2539,0.8198,-0.437,-0.8508,-0.4202,-0.3398,False,362.0,False
-200,-175,17.5,45.75,-0.2863,0.8198,-0.4437,-0.9209,-0.4572,-0.3301,False,382.5,False
-200,-175,17.75,45.75,-0.3308,0.8153,-0.4604,-1.0214,-0.5054,-0.3233,False,403.0,False
-200,-175,18.0,45.75,-0.3837,0.8075,-0.4843,-1.1429,-0.5608,-0.3184,False,423.5,False
-200,-175,18.25,45.75,-0.439,0.796,-0.5104,-1.2705,-0.6166,-0.3142,False,444.0,False
-200,-175,18.5,45.75,-0.4897,0.7782,-0.533,-1.3859,-0.6649,-0.3084,False,464.5,False
-200,-175,18.75,45.75,-0.5281,0.75,-0.546,-1.4697,-0.6975,-0.2992,False,474.5,False
-200,-175,19.0,45.75,-0.5473,0.7064,-0.5439,-1.5041,-0.7069,-0.2844,False,484.3,False
-200,-175,6.5,46.0,-0.6995,0.4626,-0.4914,-1.6842,-0.935,-0.0969,False,247.5,False
-200,-175,6.75,46.0,-0.6672,0.4792,-0.4646,-1.5816,-0.9272,-0.0712,False,234.4,False
-200,-175,7.0,46.0,-0.5996,0.4786,-0.4142,-1.3891,-0.8796,-0.0366,False,222.4,False
-200,-175,7.25,46.0,-0.5076,0.466,-0.3492,-1.1349,-0.8037,0.0033,False,211.5,False
-200,-175,7.5,46.0,-0.4044,0.4475,-0.2802,-0.8535,-0.7138,0.0443,False,201.3,False
-200,-175,7.75,46.0,-0.3039,0.4286,-0.2184,-0.5807,-0.6247,0.0821,False,191.9,False
-200,-175,8.0,46.0,-0.2188,0.4131,-0.1738,-0.35,-0.5501,0.1126,False,184.2,False
-200,-175,8.25,46.0,-0.1596,0.4018,-0.1544,-0.188,-0.501,0.1326,False,178.5,True
-200,-175,8.5,46.0,-0.1325,0.3935,-0.1649,-0.1116,-0.4843,0.1401,False,175.0,False
-200,-175,8.75,46.0,-0.1396,0.3861,-0.2064,-0.1259,-0.5018,0.1345,False,173.9,False
-200,-175,9.0,46.0,-0.1781,0.3782,-0.2759,-0.2236,-0.5501,0.1164,False,174.8,False
-200,-175,9.25,46.0,-0.2406,0.3694,-0.3673,-0.3864,-0.6215,0.0882,False,177.5,False
-200,-175,9.5,46.0,-0.3167,0.3606,-0.4711,-0.5868,-0.7041,0.053,False,181.7,False
-200,-175,9.75,46.0,-0.3935,0.3527,-0.5767,-0.792,-0.784,0.0148,False,187.5,False
-200,-175,10.0,46.0,-0.4581,0.3462,-0.6726,-0.968,-0.847,-0.0224,False,188.8,False
-200,-175,10.25,46.0,-0.4982,0.3403,-0.7485,-1.0836,-0.88,-0.0548,False,169.8,True
-200,-175,10.5,46.0,-0.5045,0.3338,-0.7961,-1.1146,-0.8731,-0.0792,True,151.2,True
-200,-175,10.75,46.0,-0.4716,0.3252,-0.8103,-1.0464,-0.8203,-0.0938,True,133.2,True
-200,-175,11.0,46.0,-0.3985,0.3139,-0.7898,-0.8764,-0.7211,-0.098,True,116.0,True
-200,-175,11.25,46.0,-0.2889,0.3003,-0.7369,-0.6143,-0.58,-0.0925,True,100.1,True
-200,-175,11.5,46.0,-0.1512,0.2859,-0.6575,-0.2808,-0.4064,-0.0794,True,86.1,True
-200,-175,11.75,46.0,0.0033,0.2725,-0.5606,0.0945,-0.2135,-0.0619,True,72.9,True
-200,-175,12.0,46.0,0.1606,0.2617,-0.4568,0.4764,-0.0168,-0.0435,True,61.2,True
-200,-175,12.25,46.0,0.3066,0.2539,-0.3571,0.8283,0.1675,-0.0283,True,52.3,True
-200,-175,12.5,46.0,0.4278,0.2488,-0.2721,1.1162,0.3243,-0.0197,True,47.6,True
-200,-175,12.75,46.0,0.5136,0.246,-0.2104,1.3127,0.4412,-0.0207,False,46.2,True
-200,-175,13.0,46.0,0.5568,0.2466,-0.1778,1.3996,0.51,-0.0329,False,47.6,True
-200,-175,13.25,46.0,0.5545,0.2527,-0.1766,1.3702,0.5271,-0.0568,False,56.6,True
