port_id,name,modern_name,country_region,longitude,latitude,foundation_year,dated_for_model,culture_flags,infrastructure_count,pleiades,dare,trismegistos,topostext
1182.2,,San Vito lo Capo,Italy Sicily,12.736,38.186,-400,1,Gr|Ro,0,,,,
1182.3,,Tonnara del Secco,Italy Sicily,12.7692,38.1673,-400,1,Gr|Ro,2,,,,
1183,,Grotta dell'Uzzo,Italy Sicily,12.790889,38.110401,,0,Li|Ro,1,,,,
1184,"Emporion Segestanon, Emporium of the Aegestes, port of Segesta, on R Crimisus","Castellammare del Golfo, on R San Bartolomeo",Italy Sicily,12.88,38.0295,-330,1,Ro,0,http://pleiades.stoa.org/places/462194,http://imperium.ahlfeldt.se/places/31215,https://www.trismegistos.org/place/22278,https://topostext.org/place/380129UEmp
1184.0999999999999,,"Tonnara dell’Ursa at Punta Molinazzo, near Punta Raisi",Italy Sicily,13.0791,38.1732,-400,1,Gr|Ro,1,,,,
1185,"Os, Osteodes","Cala Santa Maria, on the island di Ustica",Italy Sicily,13.1957,38.7082,-30,1,Ro,0,http://pleiades.stoa.org/places/1361,http://imperium.ahlfeldt.se/places/41241,https://www.trismegistos.org/place/22354,
1186,,"Punta Spalmatore, on the island di Ustica",Italy Sicily,13.152119,38.695927,-30,1,Li|Ro,0,http://pleiades.stoa.org/places/1361,http://imperium.ahlfeldt.se/places/41241,https://www.trismegistos.org/place/22354,
1187,,"Tramontana, Faraglioni, Scoglio Colombara, on the island di Ustica",Italy Sicily,13.182596,38.71968,-1500,1,Li|Pn|Ro,0,http://pleiades.stoa.org/places/1361,http://imperium.ahlfeldt.se/places/41241,https://www.trismegistos.org/place/22354,
1188,"Port of Hyccara, Hykkara?","Roman villa at San Nicolo, near Carini",Italy Sicily,13.18,38.17,300,0,Ro|By,1,http://pleiades.stoa.org/places/462479,http://imperium.ahlfeldt.se/places/35375,https://www.trismegistos.org/place/40468,https://topostext.org/place/381132UHyk
1188.0999999999999,Pakonia?,"Tunnarium, on Isola delle Femmine",Italy Sicily,13.23715,38.2079,-300,1,Ro,1,https://pleiades.stoa.org/places/462407,,,
1188.2,"Port of Hercte, Hirce",Sferracavallo,Italy Sicily,13.2738,38.1989,,0,Ro,1,http://pleiades.stoa.org/places/465912,,https://www.trismegistos.org/place/61071,https://topostext.org/place/382133HHer
1189,"Panhormus, Panorme","Palermo, Roman naval base",Italy Sicily,13.368583,38.120398,-750,1,Pn|Gr|Ro,1,http://pleiades.stoa.org/places/462410,http://imperium.ahlfeldt.se/places/16879,https://www.trismegistos.org/place/22276,https://topostext.org/place/381134UPan
1190,"Solus, port of Solonte ",Solanto-Porticello,Italy Sicily,13.542862,38.081694,-750,1,Pn|Gr|Ro,1,http://pleiades.stoa.org/places/462497,http://imperium.ahlfeldt.se/places/22632,https://www.trismegistos.org/place/22346,https://topostext.org/place/381135USol
1191,"Thermai, Thermae Himeraeae, on R Thermos","Termini Imerese, on R San Leonardo",Italy Sicily,13.690394,37.993991,-550,1,Gr|Ro,1,http://pleiades.stoa.org/places/462513,http://imperium.ahlfeldt.se/places/16878,https://www.trismegistos.org/place/22348,https://topostext.org/place/380137UThe
1192,,Roman villa at Canne Masche,Italy Sicily,13.7815,37.9743,-330,1,Ro,1,http://pleiades.stoa.org/places/462129,http://imperium.ahlfeldt.se/places/35409,,
1193,"Himera, Himere, on R Himeras",at the outlet of R Imera Septentrionale,Italy Sicily,13.8215,37.9683,-729,1,Pn|Gr|Ro,0,http://pleiades.stoa.org/places/462244,http://imperium.ahlfeldt.se/places/22259,https://www.trismegistos.org/place/33123,https://topostext.org/place/380138PHim
1194,,"Roman villa at Settefrati, near Mazzaforno",Italy Sicily,13.964,38.0319,-30,1,Ro,1,http://pleiades.stoa.org/places/462490,http://imperium.ahlfeldt.se/places/35378,,
1195,"Cephaloedium, Cephalidium ",Cefalu,Italy Sicily,14.024107,38.043883,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/462154,http://imperium.ahlfeldt.se/places/22800,https://www.trismegistos.org/place/22290,https://topostext.org/place/380140PCep
1196,"Halaesa, on R Halaisos","Castel di Tusa, on R Tusa",Italy Sicily,14.263,37.998,-330,1,Ro,1,http://pleiades.stoa.org/places/462225,http://imperium.ahlfeldt.se/places/22799,https://www.trismegistos.org/place/22285,https://topostext.org/place/380143PHal
1197,"Kale Akte, Calate ",Marina di Caronia,Italy Sicily,14.448292,38.036496,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/462267,http://imperium.ahlfeldt.se/places/23160,https://www.trismegistos.org/place/22282,https://topostext.org/place/380145UKal
1198,,Quarry at San Marco d'Alunzio,Italy Sicily,14.67,38.097,-30,1,Ro,1,http://pleiades.stoa.org/places/462478,http://imperium.ahlfeldt.se/places/22892,,
1199,Agathyrnum ,Capo d’Orlando,Italy Sicily,14.752,38.164,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/462079,http://imperium.ahlfeldt.se/places/22894,https://www.trismegistos.org/place/40470,https://topostext.org/place/382147UAga
1200,,Roman villa at Bagnoli di San Gregorio ,Italy Sicily,14.765,38.157,-30,1,Ro,1,http://pleiades.stoa.org/places/462108,http://imperium.ahlfeldt.se/places/35402,,
1201,,Roman villa at Patti Marina ,Italy Sicily,14.9726,38.1487,-30,1,Ro,1,http://pleiades.stoa.org/places/462414,http://imperium.ahlfeldt.se/places/35366,https://www.trismegistos.org/place/30761,https://topostext.org/place/371150VPaM
1202,"Egira, Erikodes, Ericusa Insula",Isle of Alicudi,Italy Sicily,14.351188,38.5428,-330,1,Li|Ro,0,http://pleiades.stoa.org/places/462199,http://imperium.ahlfeldt.se/places/41242,,
1203,"Celsina, Phoenicusa, Phoinikoussa insula","Capo Graziano, Neolithic settlement on the isle of Filicudi",Italy Sicily,14.5883,38.5569,-1500,1,Li|My|Ro,0,http://pleiades.stoa.org/places/462425,http://imperium.ahlfeldt.se/places/41243,,
1204,Didyma insula,"Portella, north of Santa Marina Salina, on the isle of Salina",Italy Sicily,14.8696,38.5739,-1500,1,Li|My|Ro,0,http://pleiades.stoa.org/places/462186,http://imperium.ahlfeldt.se/places/41244,https://www.trismegistos.org/place/42510,https://topostext.org/place/386148IDid
1205,"Lipara on Liparos insula, Meligounis nesos","Sottomonastero, on the isle of Lipari",Italy Sicily,14.9568,38.4717,-1500,1,Li|Mi|My|Ro,0,http://pleiades.stoa.org/places/462283,http://imperium.ahlfeldt.se/places/16885,https://www.trismegistos.org/place/22311,https://topostext.org/place/385150PLip
1206,"Heraclea, Hiera Thermessa insula,  Hiera Hephaistou insula","Porto Vulcano, on the isle of Vulcano",Italy Sicily,14.966446,38.416361,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/462242,http://imperium.ahlfeldt.se/places/41246,https://www.trismegistos.org/place/42515,https://topostext.org/place/384150IHie
1207,"Aegina, Euonymus insula","Caletta dei Zimmeri & Punta Milazzese, south of the isle of Panarea",Italy Sicily,15.0636,38.6256,-1500,1,Li|My|Ro,0,http://pleiades.stoa.org/places/452324,http://imperium.ahlfeldt.se/places/26647,https://www.trismegistos.org/place/38479,
1208,"Heracleotes, Hycesia insula",Isle of Basiluzzo,Italy Sicily,15.117,38.6607,,0,Ro,1,http://pleiades.stoa.org/places/465906,,,
1209,"Strongilos, Eolie, possibly Odysseus' stopover on the isle of Aeolos","beach of San Vincenzo, on the isle of Stromboli",Italy Sicily,15.244209,38.797457,-1500,1,Li|Mi|My|Ro,0,http://pleiades.stoa.org/places/452455,http://imperium.ahlfeldt.se/places/41245,https://www.trismegistos.org/place/42514,https://topostext.org/place/388152IStr
1210,Tyndaris ,Tindari,Italy Sicily,15.044,38.1433,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/462527,http://imperium.ahlfeldt.se/places/16876,https://www.trismegistos.org/place/22350,https://topostext.org/place/381150PTyn
1211,,Roman villa at San Biagio ,Italy Sicily,15.150606,38.146439,-30,1,Ro,1,http://pleiades.stoa.org/places/462145,http://imperium.ahlfeldt.se/places/35414,,
1212,"Myle, Mylae ",Milazzo,Italy Sicily,15.2428,38.2177,-750,1,Gr|Ro,1,http://pleiades.stoa.org/places/462379,http://imperium.ahlfeldt.se/places/16877,https://www.trismegistos.org/place/61073,https://topostext.org/place/382152PMyl
1213,"Naulochos, Naulocha ",near Venetico Marina,Italy Sicily,15.371783,38.22509,-330,1,Ro,1,http://pleiades.stoa.org/places/462384,http://imperium.ahlfeldt.se/places/36266,,
1239,"Cossura, Corsura, Kossura, Kosyros","Pantelleria and Mursia, on the isle of Pantelleria",Italy Pantelleria,11.941101,36.831534,,0,Li|Pn|Ro,1,http://pleiades.stoa.org/places/462167,http://imperium.ahlfeldt.se/places/41238,https://www.trismegistos.org/place/22244,https://topostext.org/place/368119IKos
1240,"Aethusa, Hefaesta, Ephaestia, Efesta ",Isle of Linosa,Italy Linosa,12.869306,35.861034,-30,1,Ro,0,http://pleiades.stoa.org/places/772,http://imperium.ahlfeldt.se/places/41239,,
1241,"Lampas nesos, Lopadusa insula, Falacron, Falacro insula?","Lampedusa, on the isle of Lampedusa",Italy Lampedusa,12.605,35.5013,,0,Li|Pn|Ro,1,http://pleiades.stoa.org/places/465897,http://imperium.ahlfeldt.se/places/41240,https://www.trismegistos.org/place/61078,https://topostext.org/place/355126ILop
1242,"Castrum Minerva, Port of Venus, Limen Aphrodites, Athenaion ",Castro,Italy Adriatic,18.435411,40.011636,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/442536,http://imperium.ahlfeldt.se/places/23193,https://www.trismegistos.org/place/41117,https://topostext.org/place/400184UCMi
1242.0999999999999,,Porto Badisco,Italy Adriatic,18.4849,40.079,-330,1,Ro,0,,,,
1243,"Hydros, Hydruntum, Otrante ",Otranto,Italy Adriatic,18.490869,40.148182,-750,1,Gr|Ro,1,http://pleiades.stoa.org/places/442615,http://imperium.ahlfeldt.se/places/16899,https://www.trismegistos.org/place/14269,https://topostext.org/place/401185UHyd
1243.0999999999999,,Torre San Stefano,Italy Adriatic,18.4732,40.1841,-330,1,Ro,0,,,,
1243.2,,Torre dell'Orso,Italy Adriatic,18.431,40.277,-330,1,Ro,0,,,,
1244,Port Tarentin ,Rocca Vecchia,Italy Adriatic,18.4263,40.2871,-1500,1,Mi|My|Ro,0,http://pleiades.stoa.org/places/442746,http://imperium.ahlfeldt.se/places/29278,https://www.trismegistos.org/place/14283,
1245,,San Foca ,Italy Adriatic,18.409136,40.301208,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/442770,http://imperium.ahlfeldt.se/places/30394,,
1245.0999999999999,,San Giovanni near Lecce,Italy Adriatic,18.3169,40.3733,,0,Ro,3,,,,
1246,"Hadrianou Hormos, port of Lupiae, Miltopiae? ","Porto Adriano, at San Cataldo near Lecce",Italy Adriatic,18.307982,40.386459,-30,1,Ro,3,http://pleiades.stoa.org/places/442607,http://imperium.ahlfeldt.se/places/29223,,
1246.0999999999999,,Torre Veneri,Italy Adriatic,18.27,40.42,,0,Ro,0,,,,
1246.2,,Torre Chianca,Italy Adriatic,18.188,40.47,,0,Ro,0,,,,
1246.3,,Torre Rinalda,Italy Adriatic,18.164,40.482,,0,Ro,0,,,,
1247,"Brindes, Brentesium, Brundisium, Bronduse","Brindisi, with possibly two ancient lighthouses: on Barra island and at the entrance of the inner port",Italy Adriatic,17.948953,40.641441,-750,1,Gr|Ro,2,http://pleiades.stoa.org/places/442509,http://imperium.ahlfeldt.se/places/10962,https://www.trismegistos.org/place/11496,https://topostext.org/place/406179PBru
1247.0999999999999,,"Canale Giancola, near Brindisi airport",Italy Adriatic,17.9166,40.6816,,0,Ro,0,,,,
1248,,"Canale Apani, at Torre Rossa ",Italy Adriatic,17.8705,40.6875,-330,1,Ro,0,http://pleiades.stoa.org/places/442466,http://imperium.ahlfeldt.se/places/29177,,
1249,,"Canale Reale, at Torre Guaceto, with BA settlement",Italy Adriatic,17.7983,40.7137,-750,1,Gr|Ro,1,http://pleiades.stoa.org/places/442824,http://imperium.ahlfeldt.se/places/30414,,
1250,Ad Speluncas ,"Mezzaluna, Pantanagianni Grande",Italy Adriatic,17.723,40.752,-30,1,Ro,0,http://pleiades.stoa.org/places/442447,http://imperium.ahlfeldt.se/places/23195,,
1250.0999999999999,Karbina,Torre Santa Sabina,Italy Adriatic,17.6983,40.7596,-1500,1,Mi|My|Ro,1,,,,
1251,Ad Decimum ,near Pilone,Italy Adriatic,17.5225,40.814565,300,0,Ro|By,0,http://pleiades.stoa.org/places/442440,http://imperium.ahlfeldt.se/places/36242,,
1252,Gnathia ,"Egnazia, with several pilae",Italy Adriatic,17.391,40.8896,-750,1,Gr|Ro,3,http://pleiades.stoa.org/places/442573,http://imperium.ahlfeldt.se/places/23196,https://www.trismegistos.org/place/14267,https://topostext.org/place/409174UEgn
1253,Diria? ,Monopoli,Italy Adriatic,17.300749,40.962258,-30,1,Ro,0,http://pleiades.stoa.org/places/442566,http://imperium.ahlfeldt.se/places/23197,,
1254,"Turris Caesaris, Neapolis ",Polignano,Italy Adriatic,17.2183,40.9975,-330,1,Ro,0,http://pleiades.stoa.org/places/442834,http://imperium.ahlfeldt.se/places/23198,https://www.trismegistos.org/place/41108,
1255,"Arnesto, Arnestum",San Vito di Polignano,Italy Adriatic,17.1937,41.0142,,0,Ro,2,,,,
1256,Turres Iulianae ,Mola di Bari,Italy Adriatic,17.0904,41.066,300,0,Ro|By,0,http://pleiades.stoa.org/places/442835,http://imperium.ahlfeldt.se/places/36301,,
1257,,Torre a Mare ,Italy Adriatic,16.997139,41.090957,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/442825,http://imperium.ahlfeldt.se/places/30415,,
1258,"Barium, commercial port","Bari, Santa Scolastica",Italy Adriatic,16.864156,41.13136,,0,Ro,1,http://pleiades.stoa.org/places/442500,http://imperium.ahlfeldt.se/places/1526,https://www.trismegistos.org/place/32988,https://topostext.org/place/411169UBar
1258.0999999999999,"Barium, naval base","Bari, Castillo",Italy Adriatic,16.873,41.1315,,0,Ro,1,http://pleiades.stoa.org/places/442501,http://imperium.ahlfeldt.se/places/1527,https://www.trismegistos.org/place/32989,https://topostext.org/place/411169UBar
1259,Natiolum ,Giovinazzo,Italy Adriatic,16.669838,41.192824,-330,1,Ro,0,http://pleiades.stoa.org/places/442686,http://imperium.ahlfeldt.se/places/23202,https://www.trismegistos.org/place/33004,
1260,Respa ,Molfetta?,Italy Adriatic,16.59485,41.215935,-30,1,Ro,0,http://pleiades.stoa.org/places/442743,http://imperium.ahlfeldt.se/places/36253,,
1261,Turenum ,Trani,Italy Adriatic,16.423982,41.286177,-30,1,Ro,0,http://pleiades.stoa.org/places/442833,http://imperium.ahlfeldt.se/places/16746,https://www.trismegistos.org/place/33014,
1262,Barduli ,Barletta,Italy Adriatic,16.287075,41.334436,-330,1,Ro,0,http://pleiades.stoa.org/places/442498,http://imperium.ahlfeldt.se/places/23205,,
1263,"Aufinum, Aufidena on R Aufidus, port of the Canusites ","R Ofanto, near Barletta",Italy Adriatic,16.206,41.3324,-30,1,Ro,0,http://pleiades.stoa.org/places/442484,http://imperium.ahlfeldt.se/places/23206,,
1263.0999999999999,,"Hypogea of Trinitapoli, Madonna di Loreto church",Italy Adriatic,16.0811,41.3592,-1500,1,Mi|My|Ro,0,,,,
1264,San Vito ,Roman villa at San Vito,Italy Adriatic,16.03185,41.3848,-330,1,Ro,1,http://pleiades.stoa.org/places/442785,http://imperium.ahlfeldt.se/places/35391,,
1265,Salapia,near Trinitapoli,Italy Adriatic,15.9965,41.3993,-30,1,Ro,0,http://pleiades.stoa.org/places/442759,http://imperium.ahlfeldt.se/places/23207,https://www.trismegistos.org/place/14287,https://topostext.org/place/414160UElp
1266,"Auxanum, on R Cerbalus","Torre Carlone, on R Cervaro",Italy Adriatic,15.906325,41.52173,300,0,Ro|By,0,http://pleiades.stoa.org/places/442489,http://imperium.ahlfeldt.se/places/36249,,
1267,,Masseria Cupola ,Italy Adriatic,15.8378,41.519,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/442562,http://imperium.ahlfeldt.se/places/29208,,
1268,"Coppa Nevigatta, on R Aquilo","near Masseria Barretta, on R Candelaro",Italy Adriatic,15.8338,41.558,-5000,1,Li|My|Ro,0,http://pleiades.stoa.org/places/442552,http://imperium.ahlfeldt.se/places/29202,,
1269,,"Mascherone, on R Candelaro",Italy Adriatic,15.903378,41.605674,-30,1,Ro,0,http://pleiades.stoa.org/places/442647,http://imperium.ahlfeldt.se/places/29233,,
1270,"Sipous, Sipontum, Sipunte ",Manfredonia,Italy Adriatic,15.9221,41.617859,-330,1,Ro,0,http://pleiades.stoa.org/places/442797,http://imperium.ahlfeldt.se/places/16589,https://www.trismegistos.org/place/32537,https://topostext.org/place/416159USip
1271,"Apanestae, Apeneste","Monte Saraceno, near Mattinata",Italy Adriatic,16.06038,41.69375,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/442677,http://imperium.ahlfeldt.se/places/29254,,
1272,,"Roman villa at Agnuli, near Mattinata",Italy Adriatic,16.074573,41.706483,-30,1,Ro,1,http://pleiades.stoa.org/places/442453,http://imperium.ahlfeldt.se/places/35118,,
1273,,"Isola dei Gabbiani, in Baia dei Campi",Italy Adriatic,16.200496,41.815187,,0,Li|Ro,0,,,,
1274,"Portus Aggasus, Port Agasus ",Vieste?,Italy Adriatic,16.183,41.885,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/446282,http://imperium.ahlfeldt.se/places/30422,,
1275,Merinum ,Roman villa at Santa Maria di Merino,Italy Adriatic,16.1114,41.915,-30,1,Ro,2,http://pleiades.stoa.org/places/442654,http://imperium.ahlfeldt.se/places/29238,,
1276,Portus Garnae ,Rodi Garganico,Italy Adriatic,15.891778,41.931073,,0,Ro,0,http://pleiades.stoa.org/places/446283,,,
1277,"Hyria, Uria",Piano di Carpino,Italy Adriatic,15.83039,41.8821,-330,1,Ro,0,http://pleiades.stoa.org/places/442616,http://imperium.ahlfeldt.se/places/29224,https://www.trismegistos.org/place/14294,
1278,Urias Sinus,"Roman villa Avicenna,  at Carpino, on Lago di Varano ",Italy Adriatic,15.8127,41.8505,-30,1,Ro,1,http://pleiades.stoa.org/places/442490,http://imperium.ahlfeldt.se/places/35119,,
1279,,"Roman villa Santanea,  Sant'Annea",Italy Adriatic,15.50164,41.86139,-30,1,Ro,1,,http://imperium.ahlfeldt.se/places/42389,,
1280,"Praetorium Publilianum, on Pantanus Lacus",Masseria Amorusi,Italy Adriatic,15.42795,41.84148,-30,1,Ro,0,http://pleiades.stoa.org/places/442737,http://imperium.ahlfeldt.se/places/29276,,
1281,"Ports on R Frento, Fertur",R Fortore,Italy Adriatic,15.292675,41.922588,,0,Ro,0,http://pleiades.stoa.org/places/442582,,,
1282,"Trimerus insula, one of the Diomedeae insulae","San Domino, one of the Tremiti islands, with Roman villa on San Nicola island",Italy Adriatic,15.499203,42.118661,-30,1,Li|Ro,1,http://pleiades.stoa.org/places/442831,http://imperium.ahlfeldt.se/places/41581,,
1283,,Isle of Pianosa (Tremiti),Italy Adriatic,15.747006,42.22456,,0,Li|Ro,0,,,,
1284,,Arcora,Italy Adriatic,15.05334,41.93962,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/442473,http://imperium.ahlfeldt.se/places/29178,,
1285,Cliternia,"Masseria Savino, at Campomarino ",Italy Adriatic,15.0401,41.971,-30,1,Ro,0,http://pleiades.stoa.org/places/432787,http://imperium.ahlfeldt.se/places/29128,,
1286,Buca?,Termoli,Italy Adriatic,14.9976,42.0066,-330,1,Ro,0,http://pleiades.stoa.org/places/432727,http://imperium.ahlfeldt.se/places/29123,https://www.trismegistos.org/place/45826,
1287,Ports on R Trinius,R Trigno,Italy Adriatic,14.798023,42.06544,,0,Ro,0,http://pleiades.stoa.org/places/433170,,,
1288,"Histonium, Istonium ","Casarza, at Vasto",Italy Adriatic,14.7205,42.1188,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/413171,http://imperium.ahlfeldt.se/places/22589,https://www.trismegistos.org/place/14478,
1289,Buca?,"Porto di Vasto, at Punta della Penna",Italy Adriatic,14.7125,42.172,-330,1,Ro,0,http://pleiades.stoa.org/places/413276,http://imperium.ahlfeldt.se/places/33612,,
1289.0999999999999,,"San Stefano, near Casalbordino",Italy Adriatic,14.61524,42.200144,,0,Ro,0,,,,
1290,"Pallanum, Buca? at outlet of R Sagrus ","Civitas de Sangro, at outlet of R Sangro",Italy Adriatic,14.513,42.204,,0,Ro,0,http://pleiades.stoa.org/places/413242,http://imperium.ahlfeldt.se/places/18734,,
1290.0999999999999,"Portus Veneris, at outlet of R Sagrus ","Masseria Mayer, at outlet of R Sangro",Italy Adriatic,14.544602,42.238753,,0,Ro,0,http://pleiades.stoa.org/places/413242,,,
1291,"Gualdi, port of Anxanum ","Lanciano, and its port of San Vito Chietino-Murata Bassa, at the outlet of R Feltrino",Italy Adriatic,14.4434,42.3103,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/413017,http://imperium.ahlfeldt.se/places/22940,https://www.trismegistos.org/place/14477,
1292,"Orton, Hortona","Ortona, Hortona",Italy Adriatic,14.4098,42.357,-330,1,Ro,0,http://pleiades.stoa.org/places/413234,http://imperium.ahlfeldt.se/places/16757,https://www.trismegistos.org/place/40806,https://topostext.org/place/424144UOrt
1293,"Aternum, Ostia Aterni, on R Aternus","Pescara, on R Pescara",Italy Adriatic,14.2118,42.4614,-330,1,Ro,0,http://pleiades.stoa.org/places/413039,http://imperium.ahlfeldt.se/places/18733,https://www.trismegistos.org/place/40484,https://topostext.org/place/425142UAte
1294,"Ad Salinas, at the outlet of R Salinas","Citta San Angelo, at the outlet of R Saline",Italy Adriatic,14.1349,42.5215,,0,Ro,0,,,,
1294.0999999999999,"Matrinus, port of Hatria, Adria at the outlet of R Matrinus","Atri, at the outlet of R Piomba",Italy Adriatic,14.138,42.5332,-330,1,Ro,0,http://pleiades.stoa.org/places/413197,http://imperium.ahlfeldt.se/places/23223,,
1295,,"Torre del Cerrano, with several pilae",Italy Adriatic,14.089452,42.58497,,0,Ro,2,,,,
1295.0999999999999,,"Roman villa Santa Maria ad Maurinum, at Colle Morino di Pineto",Italy Adriatic,14.036685,42.633425,-30,1,Ro,1,,,,
1295.2,R Vomanus,"Roman villa San Martino, at Fonte dell' Olmo, on R Vomano",Italy Adriatic,14.033,42.654,-30,1,Ro,1,,,,
1296,"Castrum Novum, on R Batinus","Giulianova, on R Tordino",Italy Adriatic,13.971,42.7356,-330,1,Ro,0,http://pleiades.stoa.org/places/413073,http://imperium.ahlfeldt.se/places/18731,https://www.trismegistos.org/place/14411,https://topostext.org/place/427140UCNo
1297,"Castrum Truentinum, Truentum, on R Truentinum","Martinsicuro, on R Tronto",Italy Adriatic,13.901,42.8908,-330,1,Ro,0,http://pleiades.stoa.org/places/413074,http://imperium.ahlfeldt.se/places/18732,https://www.trismegistos.org/place/30634,https://topostext.org/place/429139UCTr
1298,Cupra Maritima,"Cupra Marittima, near R Menocchia",Italy Adriatic,13.8534,43.034,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/413112,http://imperium.ahlfeldt.se/places/22907,https://www.trismegistos.org/place/32630,https://topostext.org/place/430139UCup
1299,"Castellum Firmanorum, port of Firmum Picenum, Etruscan Permu",Fermo,Italy Adriatic,13.8011,43.1605,-330,1,Ro,0,http://pleiades.stoa.org/places/413069,http://imperium.ahlfeldt.se/places/23222,,
1300,"Cluana, on R Cluentus","Civitanova Marche, on R Chienti",Italy Adriatic,13.7396,43.317031,-30,1,Ro,0,http://pleiades.stoa.org/places/413093,http://imperium.ahlfeldt.se/places/16809,https://www.trismegistos.org/place/32627,
1301,"Potentia, near R Flosis","Porto Potenza, near outlet of R Potenza",Italy Adriatic,13.6711,43.4142,-330,1,Ro,0,http://pleiades.stoa.org/places/413272,http://imperium.ahlfeldt.se/places/22713,https://www.trismegistos.org/place/32688,https://topostext.org/place/434137UPot
1302,Numana ,Numana,Italy Adriatic,13.628195,43.50729,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/413228,http://imperium.ahlfeldt.se/places/15970,https://www.trismegistos.org/place/32679,https://topostext.org/place/435136UNum
1303,"Ancone, Ankon","Ancona, on Lungomare Vanvitelli",Italy Adriatic,13.5092,43.6235,,0,Ro,1,http://pleiades.stoa.org/places/413014,http://imperium.ahlfeldt.se/places/1454,https://www.trismegistos.org/place/3362,https://topostext.org/place/436135PAnc
1303.0999999999999,,Torrette di Ancona,Italy Adriatic,13.45381,43.61243,,0,Ro,0,,,,
1303.2,,Palombina Vecchia,Italy Adriatic,13.419,43.625,,0,Ro,0,,,,
1304,"Ad Aesim, on R Aesis",outlet of R Esino at Acona airport,Italy Adriatic,13.4009,43.632,300,0,Ro|By,0,http://pleiades.stoa.org/places/412988,http://imperium.ahlfeldt.se/places/22346,,
1305,"Sena Gallica, on R Sena","Senigallia, on R Misa",Italy Adriatic,13.2185,43.7123,-330,1,Ro,0,http://pleiades.stoa.org/places/413310,http://imperium.ahlfeldt.se/places/15969,https://www.trismegistos.org/place/32242,https://topostext.org/place/437132USen
1306,,"Montedoro di Scapezzano, near Cesano ",Italy Adriatic,13.175681,43.75246,-750,1,Gr|Ro,0,http://pleiades.stoa.org/places/413208,http://imperium.ahlfeldt.se/places/26557,,
1307,R Mataurum,"Ponte Metauro, on R Metauro",Italy Adriatic,13.056,43.8308,,0,Ro,0,,http://imperium.ahlfeldt.se/places/23228,,
1308,Fanum Fortunae ,Fano,Italy Adriatic,13.019325,43.858514,-330,1,Ro,0,http://pleiades.stoa.org/places/413129,http://imperium.ahlfeldt.se/places/10565,https://www.trismegistos.org/place/32203,https://topostext.org/place/438130UFFo
1309,"Pisaurum, on R Pisaurus","Pesaro, on R Foglia",Italy Adriatic,12.92,43.9159,-550,1,Gr|Ro,0,http://pleiades.stoa.org/places/413256,http://imperium.ahlfeldt.se/places/10564,https://www.trismegistos.org/place/14364,https://topostext.org/place/439129UPis
1310,,Roman villa at San Cristoforo,Italy Adriatic,12.78782,43.95104,300,0,Ro|By,1,,http://imperium.ahlfeldt.se/places/42170,,
1311,"Ariminum, Etruscan Arimna, Harimne, on R Ariminus & R Ausa","Rimini, on R Marecchia (R Ausa is now backfilled)",Italy Adriatic,12.5739,44.0623,-550,1,Gr|Ro,3,http://pleiades.stoa.org/places/393379,http://imperium.ahlfeldt.se/places/10562,https://www.trismegistos.org/place/14365,https://topostext.org/place/441126UAri
1312,Ad Rubiconem ,"Rubicon, near Villamarina",Italy Adriatic,12.446855,44.171696,-30,1,Ro,0,http://pleiades.stoa.org/places/393368,http://imperium.ahlfeldt.se/places/17228,https://www.trismegistos.org/place/42456,https://topostext.org/place/442124WRub
1313,Ad Novas,Villalta,Italy Adriatic,12.3542,44.18738,-30,1,Ro,0,,http://imperium.ahlfeldt.se/places/22354,,
1314,Sabis,Castiglione di Cervia,Italy Adriatic,12.2633,44.26035,-30,1,Ro,0,,http://imperium.ahlfeldt.se/places/17226,,
1315,"Classis, home port of Classis Ravennate fleet, Etruscan Ravna, on R Bedesis","Classe, naval base SE of Ravenna, on R Ronco, with ancient lighthouse",Italy Adriatic,12.21913,44.39546,,0,Ro,1,http://pleiades.stoa.org/places/393404,http://imperium.ahlfeldt.se/places/16621,https://www.trismegistos.org/place/31930,
1315.1,Ravenna,"Port'Aurea, Ravenna",Italy Adriatic,12.1923,44.4136,,0,Ro,0,https://pleiades.stoa.org/places/393480,http://imperium.ahlfeldt.se/places/1452,https://www.trismegistos.org/place/3192,https://topostext.org/place/444122PRav
