stamp_id,site,province_label,longitude,latitude,amphora_type,stamp_code,chronology_in_default_model,range_start_year,range_end_year
38371,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40075,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BATON,1,-125,-25
41041,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
33095,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,TRLOISIO,1,-400,-100
34988,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAEDALI,1,-125,-25
32597,Oderzo,Italia,12.488056,45.78,Dressel 6A,LLPOMPVSIORVM,1,-50,-1
39207,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
32452,Pegognaga,Italia,10.85,45.0,Dressel 6B,CLYMEN,1,-50,-1
35070,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
33816,Albinia,Italia,11.25,42.5,Dressel 1,MAHE,1,-150,-1
35372,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
32750,Este,Italia,11.65,45.233333,Dressel 6B,LAEKA,1,-50,-1
21093,Tortona,Italia,8.866667,44.9,Dressel 20,LQS,0,,
36960,Trapani,Sicilia,12.483333,38.016667,Amphora incerta,LVESGEI,0,,
26279,Ostia Antica,Italia,12.283333,41.75,Africana 2,ASYILFELIC,0,,
37258,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CARITON,1,-125,-25
38117,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40393,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
9768,Milano,Italia,9.2,45.466667,Lamboglia 2,HERENNIA,1,-125,-25
35621,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37270,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CHARITON,1,-125,-25
37452,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
25800,Ostia Antica,Italia,12.283333,41.75,Dressel 20,GAVFL,0,,
38422,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELLES,1,-125,-25
40402,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
25358,Vercelli,Italia,8.416667,45.316667,Dressel 6B,IMP,1,-50,-1
39259,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APLONI,1,-125,-25
38401,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANTIOCOS,1,-125,-25
38205,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40967,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
34533,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ANDRONICI,1,-125,-25
40547,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
37581,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
25313,Sardegna,Corsica et Sardinia,8.44,39.881944,Dressel 20,MIMOPSI,0,,
9630,Padova,Italia,11.883333,45.416667,Dressel 6B,NOC,1,-50,-1
34907,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
35707,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
38018,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
40808,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOC,1,-125,-25
10586,Altino,Italia,12.393333,45.544444,Dressel 21-22,OPPSERVAEPFQVIART,0,,
40477,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
40135,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
9575,Padova,Italia,11.883333,45.416667,Lamboglia 2,SARA,1,-125,-25
25702,Ostia Antica,Italia,12.283333,41.75,Dressel 20,ACIRGI,0,,
38448,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
40645,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PHILEMONOS,1,-125,-25
40524,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
34324,Orbetello,Italia,11.216667,42.45,Amphora incerta,KF,0,,
38015,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILICF,1,-125,-25
40312,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,GORGIA,1,-125,-25
25752,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CANTONIQVIETI,0,,
35399,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MENOPHIL,1,-125,-25
37495,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37307,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,EPIGENVS,1,-125,-25
35947,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPE,1,-125,-25
33900,Albinia,Italia,11.25,42.5,Dressel 1C,DIS,1,-150,-1
40416,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LVCRIOAPPVLEI,1,-125,-25
34289,Modena,Italia,10.9,44.5,Amphora incerta,VARIPACCI,0,,
20307,Ostia Antica,Italia,12.283333,41.75,Africana,OO,0,,
32833,Padova,Italia,11.883333,45.416667,Dressel 6B,VARIPACCI,1,-50,-1
9718,Milano,Italia,9.2,45.466667,Lamboglia 2,AGATO,1,-125,-25
37968,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,QOBVRON,1,-125,-25
29220,Ostia Antica,Italia,12.283333,41.75,Dressel 20,ANCORA,0,,
34607,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLESAEH,1,-125,-25
37878,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MEXSONI,1,-125,-25
40976,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
36781,Vicenza,Italia,11.55,45.55,Dressel 6B,APICI,1,-50,-1
27081,Ostia Antica,Italia,12.283333,41.75,Dressel 20,L,0,,
33922,Albinia,Italia,11.25,42.5,Dressel 1C,D,1,-150,-1
36920,Pompeya,Italia,14.483333,40.75,Amphora incerta,DAM,0,,
33914,Albinia,Italia,11.25,42.5,Dressel 1C,FALE,1,-150,-1
27078,Ostia Antica,Italia,12.283333,41.75,Dressel 20,QAELIOPTATI,0,,
34559,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
37718,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
35213,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERMAISCI,1,-125,-25
37937,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NMACCIVSLFQ,1,-125,-25
36970,Sardegna,Corsica et Sardinia,9.516667,40.916667,Amphora incerta,LARTPETI,0,,
34672,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
25351,Vercelli,Italia,8.416667,45.316667,Dressel 6A,CIVILPOLY,1,-50,-1
26585,Ostia Antica,Italia,12.283333,41.75,Dressel 2-4 Catalan,NP,1,-30,-1
20384,Tortona,Italia,8.866667,44.9,Amphora incerta,LVD,0,,
40166,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DASI,1,-125,-25
37016,Reggio Emilia,Italia,10.616667,44.616667,Amphora incerta,AEC,0,,
41089,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILIANA,1,-125,-25
37836,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSPNQ,1,-125,-25
5133,Ostia Antica,Italia,12.283333,41.75,Africana 1B pic.,NAVIG,0,,
35785,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
4815,Canosa,Italia,16.066667,41.216667,Dressel 2-4,LATTALVSF,1,-30,-1
35555,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
40633,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
37822,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CNAVDI,1,-125,-25
40608,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
35687,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37728,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
40973,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
28140,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
9312,Este,Italia,11.65,45.233333,Dressel 6B,CLAEB,1,-50,-1
28517,Ostia Antica,Italia,12.283333,41.75,Dressel 20,POROCODV,0,,
37998,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVEBAL,1,-125,-25
33854,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
37605,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
25798,Ostia Antica,Italia,12.283333,41.75,Dressel 20,AVGN,0,,
37848,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSNQ,1,-125,-25
32859,Padova,Italia,11.883333,45.416667,Dressel 6B,FONTANI,1,-50,-1
33685,Castelfranco Emilia,Italia,11.05,44.616667,Amphora incerta,VIN,0,,
19197,Isola del Giglio,Italia,10.9,42.35,Gauloise 4,CTITIENNIPAENONI,0,,
4697,Classe,Italia,11.983333,44.416667,Dressel 2-4,MIVLIVSSYRVS,1,-30,-1
33026,Padova,Italia,11.883333,45.416667,Dressel 6B,AR,1,-50,-1
33750,Casa Nuova,Italia,12.066667,44.566667,Amphora incerta,MAL,0,,
40584,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIO,1,-125,-25
32620,Oderzo,Italia,12.488056,45.78,Dressel 6B,CRISPINILLAE,1,-50,-1
21339,Ostia Antica,Italia,12.283333,41.75,Dressel 2-4 Italian,LEVMACHI,0,,
33783,Albinia,Italia,11.25,42.5,Dressel 1,AI,1,-150,-1
40035,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
40758,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
40443,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENAI,1,-125,-25
35869,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,HERACLEO,1,-125,-25
35731,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40746,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
4769,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
34597,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLESAEH,1,-125,-25
35148,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
40047,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
35414,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,POLEMON,1,-125,-25
40782,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADE,1,-125,-25
32835,Padova,Italia,11.883333,45.416667,Dressel 6B,VARIPACCI,1,-50,-1
37869,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MEXSONI,1,-125,-25
39205,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
34895,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
34498,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
35750,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40857,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICO,1,-125,-25
40574,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIO,1,-125,-25
40156,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMAS,1,-125,-25
40241,Lecce,Italia,18.183333,40.383333,Brindisian amphora,EIKADIO,1,-125,-25
40650,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
37670,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
34587,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
36768,Vicenza,Italia,11.55,45.55,Dressel 6A,TFADIANTHI,1,-50,-1
34737,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
33682,Riolo,Italia,11.083333,44.616667,Dressel 6B,VARIPACCI,1,-50,-1
35547,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
34185,Anzola,Italia,11.183333,44.55,Amphora incerta,AVCTHEI,0,,
34678,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
10513,Altino,Italia,12.393333,45.544444,Dressel ante 6B,VARIPACCI,0,,
28232,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PNN,0,,
29605,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CVP,0,,
40564,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPHILI,1,-125,-25
34669,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
40529,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
40565,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPHILI,1,-125,-25
35682,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40969,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
37250,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONI,1,-125,-25
37601,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
39313,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLON,1,-125,-25
36967,Sardegna,Corsica et Sardinia,8.44,39.881944,Amphora incerta,EP,0,,
9809,Cremona,Italia,10.033333,45.116667,Lamboglia 2,Q,1,-125,-25
26248,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,TOPHBLC,0,,
38000,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVEBAL,1,-125,-25
36726,Padova,Italia,11.883333,45.416667,Dressel 6A,CORNELI,1,-50,-1
10491,Altino,Italia,12.393333,45.544444,Dressel 6A,ACLMVADI,1,-50,-1
25082,Aquileia,Italia,13.368333,45.770278,Dressel 2-4,LV,1,-30,-1
25294,Sardegna,Corsica et Sardinia,8.44,39.881944,Tripolitanian 3,CSMCV,0,,
37232,Isola del Giglio,Italia,10.9,42.35,Amphora incerta,CC,0,,
37669,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
32674,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLAEKBAS,1,-50,-1
37027,Parenzo (Porec),Italia,13.593889,45.225833,Amphora incerta,AELICRIS,0,,
37293,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
40472,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
35417,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
40031,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
37900,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIODOTVS,1,-125,-25
37666,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
38490,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
33740,Ostiglia,Italia,11.133333,45.066667,Dressel 6B,SISENNAE,1,-50,-1
35835,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CERDO,1,-125,-25
38019,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
35386,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
35911,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LMARCISATVR,1,-125,-25
35882,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PROTAGATHVS,1,-125,-25
36121,Torre Valdaliga,Italia,11.75,42.116667,Lamboglia 2,CNPMG,1,-125,-25
37514,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40451,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
34588,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
25485,Capalbio,Italia,11.416667,42.45,Dolium,STIVM,0,,
26134,Margherita di Savoia,Italia,16.15,41.366667,Lamboglia 2,ME,1,-125,-25
38034,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
10561,Altino,Italia,12.393333,45.544444,Dressel 6A,LCORNELIAMICI,1,-50,-1
35026,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
28151,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
37897,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LFANNI,1,-125,-25
37317,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LIBO,1,-125,-25
9646,Padova,Italia,11.883333,45.416667,Amphora incerta,OM,0,,
32781,Padova,Italia,11.883333,45.416667,Dressel 6B,CLAEKBA,1,-50,-1
23195,Tortona,Italia,8.866667,44.9,Dressel 6A,MHEPICEN,1,-50,-1
18603,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,VIC,1,-30,-1
35173,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
38265,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
28154,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PERSEI,0,,
33807,Albinia,Italia,11.25,42.5,Dressel 1,NICIA,1,-150,-1
19215,Giglio Porto,Italia,10.916667,42.366667,Africana 2,O,0,,
40096,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CTESO,1,-125,-25
21137,Tortona,Italia,8.866667,44.9,Dressel 6B,APPVLCRI,1,-50,-1
25343,Vercelli,Italia,8.416667,45.316667,Dressel ante 6B,ABID,0,,
28129,Ostia Antica,Italia,12.283333,41.75,Dressel 20,SPPNN,0,,
29286,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LFCRES,0,,
32630,Oderzo,Italia,12.488056,45.78,Dressel 6B,LIVNIPAETI,1,-50,-1
37845,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSPNQ,1,-125,-25
25704,Ostia Antica,Italia,12.283333,41.75,Dressel 20,MSM,0,,
38464,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
35278,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAON,1,-125,-25
40345,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPDOS,1,-125,-25
28228,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PNN,0,,
35116,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
33448,Modena,Italia,10.916667,44.666667,Amphora incerta,CINA,0,,
37320,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LIBO,1,-125,-25
33076,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,CARISTO,1,-400,-100
26226,Ostia Antica,Italia,12.283333,41.75,Africana,PETIALASVL,0,,
26403,Ljubljana (Emona),Italia,14.514444,46.055278,Dressel 7-11,CLANIAVGTI,0,,
38244,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
9183,Este,Italia,11.65,45.233333,Dressel 6B,APICI,1,-50,-1
37803,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APPVLEI,1,-125,-25
34260,Reggio Emilia,Italia,10.616667,44.616667,Amphora incerta,PRIMIAEA,0,,
40445,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENAIAMENAA,1,-125,-25
33819,Albinia,Italia,11.25,42.5,Amphora incerta,MAHE,0,,
34297,Bologna,Italia,11.333333,44.483333,Amphora incerta,AGTITAMRASI,0,,
39258,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APLONI,1,-125,-25
37276,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
29227,Ostia Antica,Italia,12.283333,41.75,Dressel 20,EROTIS,0,,
34125,Canale Giancola,Italia,17.85,40.683333,Amphora incerta,VISELLI,0,,
39331,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONISINEIMAGINE,1,-125,-25
4766,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
33084,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,MBAI,1,-400,-100
33280,Pola,Italia,13.848056,44.868333,Dressel 6,IMPDOMITIANI,0,,
34850,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
33664,Due Maestà,Italia,11.0,44.75,Dressel 2-4,LANCH,1,-30,-1
34800,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
40186,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIODOTVS,1,-125,-25
10489,Altino,Italia,12.393333,45.544444,Dressel 6A,A,1,-50,-1
35435,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
37942,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NMACCIVSLFQ,1,-125,-25
28177,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PORTOPOPULI,0,,
34323,Orbetello,Italia,11.216667,42.45,Amphora incerta,GM,0,,
38091,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
25338,Vercelli,Italia,8.416667,45.316667,Lamboglia 2,EPIC,1,-125,-25
34523,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ANDRONICI,1,-125,-25
39212,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
36958,Sicilia,Sicilia,13.583333,37.816667,Amphora incerta,VEN,0,,
33707,Finale Emilia,Italia,11.283333,44.833333,Lamboglia 2,ILEGIBILE,1,-125,-25
40892,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
26163,Porto Torres,Corsica et Sardinia,8.397222,40.835,Africana 2D Grande,COLHADRHERCRI,0,,
37469,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40283,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
40208,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIONVSI,1,-125,-25
36922,Pompeya,Italia,14.483333,40.75,Amphora incerta,EPINAYSIPPOYDALIOY,0,,
10530,Altino,Italia,12.393333,45.544444,Dressel 6B,SC,1,-50,-1
35332,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
9691,Padova,Italia,11.883333,45.416667,Amphora incerta,ISA,0,,
34791,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
36183,Ancona,Italia,13.5,43.633333,Lamboglia 2,PHILIP,1,-125,-25
9800,Milano,Italia,9.2,45.466667,Lamboglia 2,PAP,1,-125,-25
26158,Felline,Italia,18.116667,39.933333,Amphora incerta,FELIXPVL,0,,
35303,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
40021,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
35857,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
40974,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
33738,Bonizzo,Italia,11.183333,45.033333,Amphora incerta,IILT,0,,
40889,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
36162,Ancona,Italia,13.5,43.633333,Lamboglia 2,APRODIS,1,-125,-25
34823,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONI,1,-125,-25
33782,Albinia,Italia,11.25,42.5,Dressel 1,AIAS,1,-150,-1
35769,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
33114,Selinunte,Sicilia,12.816667,37.583333,Greco-Itálica,LVAPE,1,-400,-100
9587,Padova,Italia,11.883333,45.416667,Dressel 6B,CALTEN,1,-50,-1
9648,Padova,Italia,11.883333,45.416667,Amphora incerta,VIAT,0,,
35056,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
32752,Padova,Italia,11.883333,45.416667,Dressel 6B,CLA,1,-50,-1
32820,Padova,Italia,11.883333,45.416667,Dressel 6B,LIVNIPAETI,1,-50,-1
20295,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LFC,0,,
40888,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
37329,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MANISA,1,-125,-25
32834,Padova,Italia,11.883333,45.416667,Dressel 6B,VARIPACCI,1,-50,-1
40603,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
25394,Cosa,Italia,12.896389,46.057778,Dressel 1B,CIRCULUS,1,-150,-1
38408,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APEICAE,1,-125,-25
40333,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HERMOGE,1,-125,-25
33976,Toscana,Italia,11.0,43.416667,Dressel 1,NE,1,-150,-1
25753,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CANTONIQVIETI,0,,
38240,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
39223,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
38156,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
37260,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CARITON,1,-125,-25
