bin_start_year,bin_end_year,site,longitude,latitude,amphora_type,stamp_count,log1p_stamp_count,temporal_probability,weighted_evidence
-50,-25,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
-25,0,Santa Severa,11.95,42.033333,Dressel 1B,3,1.3862943611198906,0.16666666666666666,0.23104906018664842
-150,-125,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-125,-100,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-100,-75,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-75,-50,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-50,-25,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-25,0,Sardegna,8.44,39.881944,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-150,-125,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Sardegna,8.44,39.881944,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Sardegna,8.44,39.881944,Dressel 2-4 Catalan,1,0.6931471805599453,1.0,0.6931471805599453
-400,-375,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Sardegna,8.44,39.881944,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Sardegna,8.44,39.881944,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Sardegna,8.44,39.881944,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Sardegna,8.44,39.881944,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Sardegna,8.44,39.881944,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Sardegna,9.0,40.0,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Sardegna,9.0,40.0,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Sardegna,9.0,40.0,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Sardegna,9.0,40.0,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-25,0,Sassuolo,10.783333,44.55,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-400,-375,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Segesta,12.833333,37.933333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-400,-375,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Selinunte,12.816667,37.583333,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-50,-25,Sermide,11.366667,45.0,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Sermide,11.366667,45.0,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-50,-25,Sevegliano,13.306944,45.887778,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Sevegliano,13.306944,45.887778,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Sicilia,14.0,37.5,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Sicilia,14.0,37.5,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Sicilia,14.0,37.5,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Sicilia,14.0,37.5,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-150,-125,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-125,-100,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-100,-75,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-75,-50,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-50,-25,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-25,0,Spargi,9.35,41.233333,Dressel 1A,6,1.9459101490553132,0.16666666666666666,0.3243183581758855
-25,0,Susa,7.05,45.133333,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-50,-25,Susa,7.05,45.133333,Dressel 6B,2,1.0986122886681096,0.5,0.5493061443340548
-25,0,Susa,7.05,45.133333,Dressel 6B,2,1.0986122886681096,0.5,0.5493061443340548
-125,-100,Taranto,17.229722,40.476111,Brindisian amphora,5,1.791759469228055,0.25,0.44793986730701374
-100,-75,Taranto,17.229722,40.476111,Brindisian amphora,5,1.791759469228055,0.25,0.44793986730701374
-75,-50,Taranto,17.229722,40.476111,Brindisian amphora,5,1.791759469228055,0.25,0.44793986730701374
-50,-25,Taranto,17.229722,40.476111,Brindisian amphora,5,1.791759469228055,0.25,0.44793986730701374
-150,-125,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Taranto,17.229722,40.476111,Dressel 1,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Taranto,17.229722,40.476111,Dressel 2-4,5,1.791759469228055,1.0,1.791759469228055
-50,-25,Taranto,17.229722,40.476111,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Taranto,17.229722,40.476111,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-400,-375,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-375,-350,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-350,-325,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-325,-300,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-300,-275,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-275,-250,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-250,-225,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-225,-200,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-200,-175,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-175,-150,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-150,-125,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-125,-100,Taranto,17.229722,40.476111,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-125,-100,Taranto,17.229722,40.476111,Lamboglia 2,14,2.70805020110221,0.25,0.6770125502755525
-100,-75,Taranto,17.229722,40.476111,Lamboglia 2,14,2.70805020110221,0.25,0.6770125502755525
-75,-50,Taranto,17.229722,40.476111,Lamboglia 2,14,2.70805020110221,0.25,0.6770125502755525
-50,-25,Taranto,17.229722,40.476111,Lamboglia 2,14,2.70805020110221,0.25,0.6770125502755525
-25,0,Tivoli,7.166667,44.683333,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-25,0,Torre Valdaliga,11.75,42.116667,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-125,-100,Torre Valdaliga,11.75,42.116667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Torre Valdaliga,11.75,42.116667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Torre Valdaliga,11.75,42.116667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Torre Valdaliga,11.75,42.116667,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-125,-100,Tortona,8.866667,44.9,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-100,-75,Tortona,8.866667,44.9,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-75,-50,Tortona,8.866667,44.9,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-50,-25,Tortona,8.866667,44.9,Brindisian amphora,2,1.0986122886681096,0.25,0.2746530721670274
-25,0,Tortona,8.866667,44.9,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-50,-25,Tortona,8.866667,44.9,Dressel 6A,12,2.5649493574615367,0.5,1.2824746787307684
-25,0,Tortona,8.866667,44.9,Dressel 6A,12,2.5649493574615367,0.5,1.2824746787307684
-50,-25,Tortona,8.866667,44.9,Dressel 6B,30,3.4339872044851463,0.5,1.7169936022425731
-25,0,Tortona,8.866667,44.9,Dressel 6B,30,3.4339872044851463,0.5,1.7169936022425731
-125,-100,Tortona,8.866667,44.9,Lamboglia 2,7,2.0794415416798357,0.25,0.5198603854199589
-100,-75,Tortona,8.866667,44.9,Lamboglia 2,7,2.0794415416798357,0.25,0.5198603854199589
-75,-50,Tortona,8.866667,44.9,Lamboglia 2,7,2.0794415416798357,0.25,0.5198603854199589
-50,-25,Tortona,8.866667,44.9,Lamboglia 2,7,2.0794415416798357,0.25,0.5198603854199589
-150,-125,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-125,-100,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-100,-75,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-75,-50,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-50,-25,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-25,0,Toscana,11.0,43.416667,Dressel 1,2,1.0986122886681096,0.16666666666666666,0.18310204811135158
-25,0,Toscana,11.0,43.416667,Dressel 2-4 Catalan,1,0.6931471805599453,1.0,0.6931471805599453
-150,-125,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-125,-100,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-100,-75,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-75,-50,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-50,-25,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-25,0,Tournus,6.75,44.466667,Dressel 1,7,2.0794415416798357,0.16666666666666666,0.3465735902799726
-400,-375,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-375,-350,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-350,-325,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-325,-300,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-300,-275,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-275,-250,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-250,-225,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-225,-200,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-200,-175,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-175,-150,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-150,-125,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-125,-100,Trapani,12.483333,38.016667,Greco-Itálica,4,1.6094379124341003,0.08333333333333333,0.134119826036175
-50,-25,Trieste,13.766667,45.666667,Dressel 6B,3,1.3862943611198906,0.5,0.6931471805599453
-25,0,Trieste,13.766667,45.666667,Dressel 6B,3,1.3862943611198906,0.5,0.6931471805599453
-125,-100,Trinitapoli,16.083333,41.35,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-100,-75,Trinitapoli,16.083333,41.35,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-75,-50,Trinitapoli,16.083333,41.35,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-50,-25,Trinitapoli,16.083333,41.35,Lamboglia 2,3,1.3862943611198906,0.25,0.34657359027997264
-125,-100,Turrida di Sedegliano,12.932778,46.029444,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Turrida di Sedegliano,12.932778,46.029444,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Turrida di Sedegliano,12.932778,46.029444,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Turrida di Sedegliano,12.932778,46.029444,Lamboglia 2,1,0.6931471805599453,0.25,0.17328679513998632
-25,0,Ugento,18.166667,39.933333,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-25,0,Umbria,12.55,43.05,Dressel 2-4,4,1.6094379124341003,1.0,1.6094379124341003
-150,-125,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Vallebuona,9.116667,44.45,Dressel 1A,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-150,-125,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Vallebuona,9.116667,44.45,Dressel 1B,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-400,-375,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-375,-350,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-350,-325,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-325,-300,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-300,-275,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-275,-250,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-250,-225,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-225,-200,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-200,-175,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-175,-150,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-125,-100,Vallebuona,9.116667,44.45,Greco-Itálica,1,0.6931471805599453,0.08333333333333333,0.057762265046662105
-150,-125,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-125,-100,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-100,-75,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-75,-50,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-25,0,Ventimiglia,7.6,43.783333,Dressel 1C,1,0.6931471805599453,0.16666666666666666,0.11552453009332421
-50,-25,Ventimiglia,7.6,43.783333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Ventimiglia,7.6,43.783333,Dressel 6A,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Vercelli,8.416667,45.316667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Vercelli,8.416667,45.316667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Vercelli,8.416667,45.316667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Vercelli,8.416667,45.316667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-25,0,Vercelli,8.416667,45.316667,Dressel 2-4,1,0.6931471805599453,1.0,0.6931471805599453
-50,-25,Vercelli,8.416667,45.316667,Dressel 6A,7,2.0794415416798357,0.5,1.0397207708399179
-25,0,Vercelli,8.416667,45.316667,Dressel 6A,7,2.0794415416798357,0.5,1.0397207708399179
-50,-25,Vercelli,8.416667,45.316667,Dressel 6B,23,3.1780538303479458,0.5,1.5890269151739729
-25,0,Vercelli,8.416667,45.316667,Dressel 6B,23,3.1780538303479458,0.5,1.5890269151739729
-125,-100,Vercelli,8.416667,45.316667,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-100,-75,Vercelli,8.416667,45.316667,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-75,-50,Vercelli,8.416667,45.316667,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-50,-25,Vercelli,8.416667,45.316667,Lamboglia 2,5,1.791759469228055,0.25,0.44793986730701374
-50,-25,Verona,11.0,45.45,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Verona,11.0,45.45,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-125,-100,Vibo Valentia,16.1,38.666667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-100,-75,Vibo Valentia,16.1,38.666667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-75,-50,Vibo Valentia,16.1,38.666667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-50,-25,Vibo Valentia,16.1,38.666667,Brindisian amphora,1,0.6931471805599453,0.25,0.17328679513998632
-25,0,Vibo Valentia,16.1,38.666667,Dressel 2-4,2,1.0986122886681096,1.0,1.0986122886681096
-50,-25,Vicenza,11.55,45.55,Dressel 6A,27,3.332204510175204,0.5,1.666102255087602
-25,0,Vicenza,11.55,45.55,Dressel 6A,27,3.332204510175204,0.5,1.666102255087602
-50,-25,Vicenza,11.55,45.55,Dressel 6B,116,4.762173934797756,0.5,2.381086967398878
-25,0,Vicenza,11.55,45.55,Dressel 6B,116,4.762173934797756,0.5,2.381086967398878
-50,-25,Vrhnika,14.295556,45.966111,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Vrhnika,14.295556,45.966111,Dressel 6B,1,0.6931471805599453,0.5,0.34657359027997264
-25,0,Île Cavallo,9.262903,41.368374,Dressel 2-4 Catalan,10,2.3978952727983707,1.0,2.3978952727983707
-25,0,Îles Lavezzi,9.254185,41.341096,Dressel 2-4 Catalan,93,4.543294782270004,1.0,4.543294782270004
-25,0,Îles Perduto,9.305129,41.369872,Dressel 2-4 Catalan,11,2.4849066497880004,1.0,2.4849066497880004
