ID_Internal,Reference,Region,Groundedness,Specified.Location,Pleiades,Latitude,Longitude,Date.Start,Date.End,Date.Start.Orig,Date.End.Orig,Object.Type,Inscription.Use,Alphabet,Alphabet.Direction,Language,Notes,Script
883,ET Cr 3.51,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-401,-500,-401,28,3,1,0,Etruscan,,
884,ET Cr 3.52,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-401,-500,-401,28,3,1,0,Etruscan,,
885,ET Cr 3.53,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-401,-500,-401,28,3,1,0,Etruscan,,
886,ET Cr 3.54,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-450,-401,-450,-401,28,3,1,0,Etruscan,,
887,ET Cr 3.55,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-450,-401,-450,-401,28,3,0,0,Etruscan,Etruscan numerals,
888,ET Cr 3.56,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-450,-401,-450,-401,28,3,1,0,Etruscan,,
889,ET Cr 3.57,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-425,-376,-425,-376,28,3,0,0,Etruscan,,
890,ET Cr 3.58,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-425,-376,-425,-376,28,3,2,0,Etruscan,,
891,ET Cr 3.59,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-400,-351,-400,-351,28,3,1,1,Etruscan,Benelli 2017: 268 says c only replaced <k> during the 3rd century in Clusium series; Tarquinia-Vulci and Caere Volsinii series had c throughout Recent period,
840,ET Cr 3.6,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,3,1,0,Etruscan,,
892,ET Cr 3.60,Etruria Meridionale,1,Cerveteri / Agylla / Caere,2,42.00248697,12.10777847,-325,-251,-325,-251,11,3,1,0,Etruscan,,
893,ET Cr 3.61,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-300,-201,-300,-201,28,3,1,0,Etruscan,,
894,ET Cr 3.62,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-250,-201,-250,-201,10,3,1,0,Etruscan,,
895,ET Cr 3.63,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-401,-500,-401,28,3,1,0,Etruscan,,
841,ET Cr 3.7,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,3,1,0,Etruscan,,
842,ET Cr 3.8,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,3,0,0,Etruscan,,
843,ET Cr 3.9,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,3,4,0,Etruscan,"North Etruscan s, <k> for <c>, Veii X",
896,ET Cr 4.1,Etruria Meridionale,1,Castrum Novum,1,42.03528491,11.83345154,-550,-526,-550,-526,28,4,1,0,Etruscan,,
905,ET Cr 4.10,Etruria Meridionale,1,Castellina,1,42.0604355,11.8353236,-500,-401,-500,-401,13,4,1,0,Etruscan,Caere s,
906,ET Cr 4.11,Etruria Meridionale,1,Castellina,1,42.0604355,11.8353236,-500,-401,-500,-401,10,4,1,0,Etruscan,,
907,ET Cr 4.13,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
908,ET Cr 4.14,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-475,-426,-475,-426,28,4,1,0,Etruscan,Caere s,
909,ET Cr 4.15,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-400,-201,-400,-201,10,4,1,0,Etruscan,,
910,ET Cr 4.16,Etruria Meridionale,1,Cerveteri / Agylla / Caere,2,42.00248697,12.10777847,-400,-201,-400,-201,28,4,0,0,Etruscan,,
911,ET Cr 4.17,Etruria Meridionale,1,Castrum Novum,1,42.03528491,11.83345154,-500,-451,-500,-451,28,4,0,0,Etruscan,,
912,ET Cr 4.18,Etruria Meridionale,1,Castrum Novum,1,42.03528491,11.83345154,-300,-201,-300,-201,28,4,0,0,Etruscan,,
913,ET Cr 4.19,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-525,-476,-525,-476,28,4,0,0,Etruscan,,
897,ET Cr 4.2,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-525,-476,-525,-476,13,4,1,0,Etruscan,,
914,ET Cr 4.20,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-451,-500,-451,28,4,0,0,Etruscan,,
915,ET Cr 4.21,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-425,-401,-425,-401,28,4,1,0,Etruscan,Caere s,
916,ET Cr 4.22,Etruria Meridionale,1,S Antonio,0,41.99860665,12.09853285,-325,-276,-325,-276,19,4,1,0,Etruscan,,
917,ET Cr 4.23,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-525,-476,-525,-476,28,4,0,0,Etruscan,,
918,ET Cr 4.24,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-625,-601,-625,-601,28,4,0,0,Etruscan,,
919,ET Cr 4.25,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-525,-501,-525,-501,28,4,0,0,Etruscan,,
920,ET Cr 4.26,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
921,ET Cr 4.27,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
922,ET Cr 4.28,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
923,ET Cr 4.29,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
898,ET Cr 4.3,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-525,-476,-525,-476,13,4,1,0,Etruscan,Caere s,
924,ET Cr 4.30,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
925,ET Cr 4.31,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,3,4,1,0,Etruscan,Caere s,
926,ET Cr 4.32,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,10,4,1,0,Etruscan,Caere s,
927,ET Cr 4.33,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-401,-500,-401,28,4,1,0,Etruscan,Caere s,
928,ET Cr 4.34,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-301,-500,-301,28,4,0,0,Etruscan,,
929,ET Cr 4.35,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-325,-276,-325,-276,28,4,0,0,Etruscan,"4/3 split makes <c> difficult to use, cf. Benelli",
930,ET Cr 4.36,Etruria Meridionale,1,Castellina del Marangone,1,42.0604355,11.8353236,-525,-401,-525,-401,28,4,1,0,Etruscan,,
899,ET Cr 4.4,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-476,-500,-476,13,4,1,0,Etruscan,Caere s,
900,ET Cr 4.5,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-476,-500,-476,13,4,1,0,Etruscan,Caere s,
901,ET Cr 4.6,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-476,-500,-476,28,4,1,0,Etruscan,Caere s,
902,ET Cr 4.7,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-500,-451,-500,-451,28,4,1,0,Etruscan,Caere s,
903,ET Cr 4.8,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-451,-500,-451,28,4,0,0,Etruscan,,
904,ET Cr 4.9,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-500,-451,-500,-451,28,4,0,0,Etruscan,,
931,ET Cr 5.1,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-600,-501,-600,-501,20,5,2,0,Etruscan,cf. Meiser 2014: 316,
932,ET Cr 5.2,Etruria Meridionale,1,"Banditaccia, Tegola Dipinta",1,42.00548639,12.10093396,-400,-301,-400,-301,7,5,1,0,Etruscan,Caere s,
933,ET Cr 5.3,Etruria Meridionale,1,"Banditaccia, T d Rilievi",1,42.00548639,12.10093396,-325,-301,-325,-301,4,5,1,0,Etruscan,Caere s,
934,ET Cr 5.4,Etruria Meridionale,1,"Banditaccia, Via delle Serpe",1,42.00548639,12.10093396,-325,-276,-325,-276,4,5,1,0,Etruscan,,
935,ET Cr 5.5,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-400,-1,-400,-1,20,5,0,0,Etruscan,,
936,ET Cr 5.6,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-400,-1,-400,-1,20,5,1,0,Etruscan,,
937,ET Cr 5.7,Etruria Meridionale,1,Ceri,0,41.97057953,12.13641021,-400,-1,-400,-1,20,5,0,0,Etruscan,,
938,ET Cr 5.8,Etruria Meridionale,1,Banditaccia,1,42.00548639,12.10093396,-225,-201,-225,-201,20,5,1,0,Etruscan,,
939,ET Cr 6.1,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-700,-651,-700,-651,28,6,1,0,Etruscan,,
940,ET Cr 6.2,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,6,1,1,Etruscan,,
941,ET Cr 6.4,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-625,-601,-625,-601,28,6,1,0,Etruscan,,
942,ET Cr 6.5,Etruria Meridionale,1,Vigna Grande,0,41.99625033,12.09666234,-475,-451,-475,-451,28,6,1,0,Etruscan,,
943,ET Cr 6.6,Etruria Meridionale,1,Pyrgi,1,42.0155261,11.96269953,-300,-251,-300,-251,28,6,1,0,Etruscan,Caere s,
944,ET Cr 7.1,Etruria Meridionale,1,Tragliatella,0,42.01870056,12.25332747,-650,-626,-650,-626,28,7,1,0,Etruscan,,
945,ET Cr 7.3,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-400,-301,-400,-301,28,7,1,0,Etruscan,Caere s,
946,ET Cr 7.4,Etruria Meridionale,1,"S Paolo, T 2",0,41.99834808,12.10019873,-650,-626,-650,-626,28,7,0,0,Etruscan,"also has words Metaia and Taitale, not recorded by Meiser",
947,ET Cr 8.1,Etruria Meridionale,1,Castrum Novum,1,42.03528491,11.83345154,-500,-301,-500,-301,11,8,1,0,Etruscan,,
948,ET Cr 8.2,Etruria Meridionale,1,Tragliatella,0,42.01870056,12.25332747,-625,-576,-625,-576,4,8,1,0,Etruscan,Caere s,
949,ET Cr 8.3,Etruria Meridionale,1,Castellina del Marangone,1,42.0604355,11.8353236,-350,-301,-350,-301,28,8,1,0,Etruscan,,
950,ET Cr 9.1,Etruria Meridionale,1,T Regolini Galassi,1,41.99269446,12.09826059,-675,-651,-675,-651,28,9,3,1,Etruscan,Meiser records wrong direction both Veii X and Caere s,
951,ET Cr 9.2,Etruria Meridionale,1,Sasso Furbara,1,42.05569,12.0462,-600,-501,-600,-501,28,9,2,0,Etruscan,,
952,ET Cr 9.3,Etruria Meridionale,1,Vigna Parrochiale,0,42.00186855,12.10879663,-600,-501,-600,-501,28,9,1,0,Etruscan,,
1040,ET Cr S.1,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-400,-301,-400,-301,21,0,0,0,Etruscan,,
1041,ET Cr S.2,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-400,-201,-400,-201,21,0,1,0,Etruscan,,
1042,ET Cr S.3,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-325,-301,-325,-301,21,0,0,0,Etruscan,,
1043,ET Cr S.4,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-325,-276,-325,-276,21,0,2,0,Etruscan,,
1044,ET Cr S.5,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-300,-201,-300,-201,21,0,0,0,Etruscan,Benelli 2017: 268 says c only replaced <k> during the 3rd century in Clusium series; Tarquinia-Vulci and Caere Volsinii series had c throughout Recent period,
1045,ET Cr S.6,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-300,-101,-300,-101,21,0,1,0,Etruscan,,
1046,ET Cr S.7,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-300,-101,-300,-101,21,0,4,0,Etruscan,,
1047,ET Cr S.8,Etruria Meridionale,0,Cerveteri / Agylla / Caere,1,42.00248697,12.10777847,-350,-301,-350,-301,21,0,1,0,Etruscan,,
9642,ET Cs 0.1,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,,1,0,Etruscan,,
9643,ET Cs 0.2,Corsica,1,Aleria,1,42.1024854,9.510482492,-400,-1,-400,-1,28,,0,0,Etruscan,,
9619,ET Cs 2.1,Corsica,1,Aleria,1,42.1024854,9.510482492,-500,-451,-500,-451,28,2,1,0,Etruscan,,
9628,ET Cs 2.10,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9629,ET Cs 2.11,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,Benelli 2017: 268 says c only replaced <k> during the 3rd century in Clusium series; Tarquinia-Vulci and Caere Volsinii series had c throughout Recent period,
9630,ET Cs 2.12,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9631,ET Cs 2.13,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9632,ET Cs 2.14,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,Benelli 2017: 268 says c only replaced <k> during the 3rd century in Clusium series; Tarquinia-Vulci and Caere Volsinii series had c throughout Recent period,
9633,ET Cs 2.15,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9634,ET Cs 2.16,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9635,ET Cs 2.17,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9636,ET Cs 2.18,Corsica,1,Aleria,1,42.1024854,9.510482492,-275,-251,-275,-251,28,2,2,0,Etruscan,,
9637,ET Cs 2.19,Corsica,1,Aleria,1,42.1024854,9.510482492,-275,-251,-275,-251,28,2,2,0,Etruscan,,
9620,ET Cs 2.2,Corsica,1,Aleria,1,42.1024854,9.510482492,-500,-451,-500,-451,28,2,0,1,Etruscan,,
9638,ET Cs 2.20,Corsica,1,Aleria,1,42.1024854,9.510482492,-400,-1,-400,-1,28,2,0,0,Etruscan,,
9639,ET Cs 2.21,Corsica,1,Aleria,1,42.1024854,9.510482492,-400,-1,-400,-1,28,2,0,0,Etruscan,,
9640,ET Cs 2.22,Corsica,1,Aleria,1,42.1024854,9.510482492,-400,-1,-400,-1,28,2,0,0,Etruscan,,
9641,ET Cs 2.23,Corsica,1,Aleria,1,42.1024854,9.510482492,-400,-301,-400,-301,28,2,0,0,Etruscan,,
9621,ET Cs 2.3,Corsica,1,Aleria,1,42.1024854,9.510482492,-450,-426,-450,-426,28,2,2,0,Etruscan,kailes vs cailes,
9622,ET Cs 2.4,Corsica,1,Aleria,1,42.1024854,9.510482492,-450,-401,-450,-401,28,2,2,0,Etruscan,klativei vs clatvie,
9623,ET Cs 2.5,Corsica,1,Aleria,1,42.1024854,9.510482492,-275,-226,-275,-226,28,2,2,0,Etruscan,,
9624,ET Cs 2.6,Corsica,1,Aleria,1,42.1024854,9.510482492,-350,-326,-350,-326,28,2,2,0,Etruscan,,
9625,ET Cs 2.7,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,0,0,Etruscan,,
9626,ET Cs 2.8,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,1,0,Etruscan,,
9627,ET Cs 2.9,Corsica,1,Aleria,1,42.1024854,9.510482492,-300,-276,-300,-276,28,2,2,0,Etruscan,Benelli 2017: 268 says c only replaced <k> during the 3rd century in Clusium series; Tarquinia-Vulci and Caere Volsinii series had c throughout Recent period,
9656,ET Cy G.1,,0,,1,35.00098407,33.21883025,-400,-301,-400,-301,8,0,0,0,Etruscan,,
289,ET Fa 0.1,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-651,-675,-651,28,,0,1,Etruscan,Meiser has wrong direction,
296,ET Fa 0.10,Agri Faliscus et Capena,1,Fiano Romano,0,42.17053794,12.59419306,-700,-676,-700,-676,28,,1,0,Etruscan,,
297,ET Fa 0.11,Agri Faliscus et Capena,1,Capena,1,42.1735859,12.5396275,-625,-601,-625,-601,28,,0,1,Etruscan,,
298,ET Fa 0.12,Agri Faliscus et Capena,1,Capena,1,42.1735859,12.5396275,-625,-551,-625,-551,28,,1,0,Etruscan,Caere s,
299,ET Fa 0.13,Agri Faliscus et Capena,1,Nepet,1,42.244061,12.346563,-525,-476,-525,-476,28,,1,1,Etruscan,,
300,ET Fa 0.14,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-500,-401,-500,-401,28,,0,0,Etruscan,,
301,ET Fa 0.15,Agri Faliscus et Capena,1,Vignanello,1,42.383575,12.27716,-400,-201,-400,-201,28,,0,0,Etruscan,,
302,ET Fa 0.16,Samnium,1,"Sabina, Poggio Sommavilla",1,42.309147,12.527235,-400,-201,-400,-201,28,,1,0,Etruscan,,
303,ET Fa 0.17,Agri Faliscus et Capena,1,Colonnette,0,42.32212634,12.35524868,-300,-251,-300,-251,28,,1,0,Etruscan,,
290,ET Fa 0.2,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-626,-675,-626,28,,1,1,Etruscan,Caere s,
291,ET Fa 0.3,Agri Faliscus et Capena,1,Montarano,0,42.3445867,12.28085394,-700,-601,-700,-601,28,,0,1,Etruscan,dextroverse not indicated by Meiser; Bakkum provides different reading,
292,ET Fa 0.4,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-625,-576,-625,-576,28,,1,1,Etruscan,Caere s,
293,ET Fa 0.5,Agri Faliscus et Capena,1,Nepet,1,42.244061,12.346563,-475,-426,-475,-426,28,,0,0,Etruscan,,
294,ET Fa 0.6,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-425,-376,-425,-376,2,,1,0,Etruscan,,
295,ET Fa 0.9,Agri Faliscus et Capena,1,Mazzano Romano,0,42.20576758,12.39570868,-400,-1,-400,-1,,,8,0,Etruscan,Following Bakkum (2009: 492) for Faliscan Alphabet instead of Etruscan,
231,ET Fa 1.1,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-301,-400,-301,25,1,8,0,Etruscan,,
232,ET Fa 1.2,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-301,-400,-301,25,1,8,0,Etruscan,,
233,ET Fa 1.3,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-1,-400,-1,25,1,1,0,Etruscan,,
234,ET Fa 1.4,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-1,-400,-1,25,1,8,0,Etruscan,,
235,ET Fa 1.5,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-301,-400,-301,7,1,1,0,Etruscan,Caere s,
236,ET Fa 1.6,Agri Faliscus et Capena,1,Nepet,1,42.244061,12.346563,-525,-501,-525,-501,25,1,1,1,Etruscan,,
237,ET Fa 1.7,Agri Faliscus et Capena,1,Rignano,0,42.20554428,12.47945702,-400,-1,-400,-1,25,1,0,0,Etruscan,,
238,ET Fa 2.1,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-626,-675,-626,28,2,1,1,Etruscan,Caere s,
247,ET Fa 2.10,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
248,ET Fa 2.11,Agri Faliscus et Capena,1,Nepet,1,42.244061,12.346563,-500,-451,-500,-451,28,2,1,0,Etruscan,,
249,ET Fa 2.12,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-451,-500,-451,28,2,1,0,Etruscan,,
250,ET Fa 2.13,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-425,-401,-425,-401,28,2,0,0,Etruscan,,
251,ET Fa 2.14,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-300,-251,-300,-251,28,2,1,0,Etruscan,,
252,ET Fa 2.15,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-325,-301,-325,-301,28,2,1,0,Etruscan,,
253,ET Fa 2.16,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-325,-301,-325,-301,28,2,1,0,Etruscan,,
254,ET Fa 2.17,Agri Faliscus et Capena,1,Civitella S Paolo,0,42.19734109,12.5786873,-300,-101,-300,-101,28,2,1,0,Etruscan,Bakkum argues this is a Faliscan alphabet/word (2009: 560),
255,ET Fa 2.18,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-400,-1,-400,-1,28,2,0,0,Etruscan,,
256,ET Fa 2.19,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-400,-1,-400,-1,28,2,0,0,Etruscan,,
239,ET Fa 2.2,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-626,-675,-626,28,2,1,1,Etruscan,,
257,ET Fa 2.20,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-400,-1,-400,-1,28,2,7,0,Etruscan,"Latin alphabet dextroverse, Faliscan alphabet sinistroverse",
258,ET Fa 2.21,Agri Faliscus et Capena,1,Vignanello,1,42.383575,12.27716,-525,-476,-525,-476,28,2,1,0,Etruscan,Bakkum suggests possible Faliscan alphabet (2009: 535),
259,ET Fa 2.22,Agri Faliscus et Capena,1,Rignano,0,42.20554428,12.47945702,-400,-1,-400,-1,28,2,8,0,Etruscan,,
260,ET Fa 2.23,Agri Faliscus et Capena,1,Rignano,0,42.20554428,12.47945702,-400,-1,-400,-1,28,2,8,0,Etruscan,,
261,ET Fa 2.24,Agri Faliscus et Capena,1,Capena,1,42.1735859,12.5396275,-400,-1,-400,-1,28,2,5,1,Etruscan,,
262,ET Fa 2.25,Agri Faliscus et Capena,1,Lucus Feroniae,1,42.13021595,12.59638139,-300,-251,-300,-251,28,2,1,0,Etruscan,,
263,ET Fa 2.26,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,,,,,28,2,1,0,Etruscan,Bakkum disagrees with Veii X reading (2009: 438),
264,ET Fa 2.27,Agri Faliscus et Capena,1,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,,,,,28,2,1,1,Etruscan,This may be a Faliscan inscription; Caere s,
265,ET Fa 2.28,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-550,-501,-550,-501,28,2,1,0,Etruscan,,
266,ET Fa 2.29,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
240,ET Fa 2.3,Agri Faliscus et Capena,0,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-650,-626,-650,-626,28,2,2,1,Etruscan,cf. Meiser 2014: 195,
267,ET Fa 2.30,Samnium,1,"Sabina, Poggio Sommavilla",1,42.309147,12.527235,-500,-476,-500,-476,28,2,1,0,Etruscan,Etruscan numbers,
268,ET Fa 2.31,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-450,-401,-450,-401,28,2,0,0,Etruscan,,
269,ET Fa 2.32,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-425,-301,-425,-301,28,2,1,0,Etruscan,,
270,ET Fa 2.33,Agri Faliscus et Capena,1,Colonnette,0,42.32212634,12.35524868,-500,-301,-500,-301,28,2,1,0,Etruscan,,
271,ET Fa 2.34,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-300,-276,-300,-276,28,2,0,0,Etruscan,,
241,ET Fa 2.4,Agri Faliscus et Capena,1,Nepet,1,42.244061,12.346563,-525,-501,-525,-501,28,2,1,0,Etruscan,,
242,ET Fa 2.5,Agri Faliscus et Capena,0,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-700,-401,-700,-401,10,2,1,0,Etruscan,,
243,ET Fa 2.6,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
244,ET Fa 2.7,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
245,ET Fa 2.8,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
246,ET Fa 2.9,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-500,-401,-500,-401,28,2,1,0,Etruscan,,
272,ET Fa 3.1,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-651,-675,-651,28,3,1,1,Etruscan,,
273,ET Fa 3.2,Agri Faliscus et Capena,1,Mazzano Romano,0,42.20576758,12.39570868,-650,-626,-650,-626,28,3,1,1,Etruscan,,
274,ET Fa 3.3,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-625,-601,-625,-601,28,3,2,0,Etruscan,cf. Meiser 2014: 195,
275,ET Fa 3.4,Agri Faliscus et Capena,1,Vignanello,1,42.383575,12.27716,-300,-201,-300,-201,28,3,1,0,Etruscan,,
276,ET Fa 3.5,Agri Faliscus et Capena,1,Mazzano Romano,0,42.20576758,12.39570868,-600,-551,-600,-551,28,3,1,0,Etruscan,,
277,ET Fa 3.6,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-525,-476,-525,-476,28,3,1,0,Etruscan,,
278,ET Fa 4.1,Agri Faliscus et Capena,0,Falerii Veteres (Civita Castellana),1,42.297013,12.415435,-350,-301,-350,-301,28,4,1,0,Etruscan,12/14?,
279,ET Fa 4.2,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-351,-400,-351,3,4,2,0,Etruscan,,
280,ET Fa 5.1,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-101,-400,-101,20,5,1,0,Etruscan,,
281,ET Fa 5.2,Agri Faliscus et Capena,1,Corchiano,1,42.35172546,12.36051925,-400,-301,-400,-301,20,5,0,0,Etruscan,,
282,ET Fa 6.1,Agri Faliscus et Capena,1,Narce,1,42.210553,12.416853,-675,-651,-675,-651,28,6,1,1,Etruscan,,
